Date,Open,High,Low,Close,Volume,funding_rate,btc_funding_z,btc_vol_vel
2021-01-23 00:00:00,1232.61,1233.33,1205.7,1209.98,31622.85106,0.00015431,-1.5863739253782456,-0.22579878462566888
2021-01-23 16:00:00,1230.26,1232.46,1223.75,1230.33,8238.506,0.00028319,-1.3104486491006846,-0.5817786893761053
2021-01-25 16:00:00,1434.95,1442.72,1414.14,1415.65,34133.23026,0.00093264,-0.11206207523639207,1.0688354743977666
2021-01-26 08:00:00,1317.34,1325.61,1305.17,1311.0,15475.42143,0.00031895,-1.0656933437254352,0.013619405022510803
2021-01-26 16:00:00,1279.94,1307.88,1272.8,1281.54,50018.94985,0.0001,-1.0656933437254352,3.652092839088482
2021-01-27 00:00:00,1366.54,1373.9,1345.8,1346.95,18741.62115,0.00036342,-0.9019996255549133,0.01588650153182009
2021-01-28 00:00:00,1238.93,1252.0,1231.14,1232.33,24420.11231,0.00014794,-0.8169634885577528,-0.24885098628475522
2021-01-28 08:00:00,1284.93,1292.9,1279.08,1286.49,11352.48533,0.0001,-0.691033193646074,0.3129100188997928
2021-01-28 16:00:00,1350.43,1355.0,1337.75,1338.28,26783.63375,0.00056884,-0.08525065439534088,-0.16114691294801092
2021-01-29 08:00:00,1315.86,1318.95,1312.69,1314.22,12225.11931,0.00061388,2.0559672463072807,0.7041479273772172
2021-01-29 16:00:00,1396.48,1408.54,1394.37,1398.23,23101.20176,0.00241392,2.8903555029178465,0.058740836196629655
2021-01-30 00:00:00,1379.56,1406.0,1378.24,1397.72,36641.13833,0.00094051,0.11888561302287433,0.7540474784161978
2021-01-30 08:00:00,1347.07,1352.64,1341.36,1349.83,11726.94995,0.00037882,-0.056112711981143544,0.3563590593428255
2021-01-30 16:00:00,1371.26,1374.58,1360.09,1363.85,23911.17641,0.00072777,0.29646397349127074,1.0959797934790336
2021-01-31 08:00:00,1346.28,1353.5,1338.63,1352.45,14289.93387,0.00113497,0.14732404316494568,-0.14227382743898342
2021-01-31 16:00:00,1311.01,1317.53,1296.29,1314.35,36586.66948,0.00072236,0.04172238042404511,-0.21828461863724072
2021-02-01 16:00:00,1301.96,1309.3,1300.0,1305.65,12987.74083,0.00061764,0.46100190560614585,-0.7742879377054991
2021-02-02 00:00:00,1374.09,1409.05,1373.85,1404.78,49899.08043,0.00050304,-0.305373175835378,-0.3080535570290023
2021-02-02 16:00:00,1427.88,1440.0,1421.56,1439.01,30860.83623,0.00165937,1.4372551005406828,-0.3285523928110415
2021-02-04 08:00:00,1662.52,1680.0,1659.75,1679.39,18028.0661,0.00135459,0.24549153908142213,0.21445129363448875
2021-02-05 16:00:00,1742.0,1760.49,1728.46,1750.2,38132.94324,0.00155465,0.7094225146024842,0.6968444734777992
2021-02-06 16:00:00,1673.04,1675.47,1655.23,1671.5,26545.31437,0.00143968,0.6949950496679954,0.2004476441766736
2021-02-07 00:00:00,1676.35,1689.85,1671.0,1686.35,12529.26105,0.00171115,2.1181850837609093,1.8333226108031426
2021-02-08 00:00:00,1611.46,1629.99,1597.0,1624.07,15005.69474,0.0001,-0.3977804180462763,-0.04881634594200774
2021-02-08 16:00:00,1734.86,1775.57,1734.86,1763.9,44796.95561,0.00284408,2.572898627423726,1.9384373243618618
2021-02-11 00:00:00,1740.76,1749.01,1723.46,1724.1,13515.26398,0.00071884,-0.29476664295823757,-0.35283003523495227
2021-02-11 08:00:00,1737.18,1744.91,1731.03,1732.01,6271.52442,0.00065956,-0.24786472053362238,-0.6092741141039852
2021-02-11 16:00:00,1796.4,1810.0,1796.4,1801.34,14505.52923,0.00180566,1.1099274515018531,-0.036968480834174686
2021-02-12 00:00:00,1785.83,1802.4,1785.48,1796.14,13790.68557,0.00092117,0.26407885269711917,0.3810169434411556
2021-02-12 08:00:00,1768.38,1772.5,1762.16,1765.44,5920.27361,0.00050482,0.09061218160867832,-0.42561509145764553
2021-02-12 16:00:00,1789.2,1802.99,1787.08,1795.6,18399.96749,0.00153886,-0.2626813737232074,-0.6696517087016391
2021-02-13 16:00:00,1816.43,1823.0,1807.38,1821.22,9199.27696,0.00094692,-0.8254657377817006,-0.4132862823335392
2021-02-14 08:00:00,1831.63,1839.59,1831.63,1838.97,5554.78938,0.00176822,0.4280216444341414,-0.2174387562491017
2021-02-15 00:00:00,1800.03,1812.49,1800.03,1809.49,8054.02958,0.0007946,-0.13204261258713046,-0.578922203650139
2021-02-15 16:00:00,1810.32,1830.0,1810.32,1825.64,25444.76308,0.00081146,-0.9148612142317654,-0.6338455928025193
2021-02-16 08:00:00,1797.79,1801.5,1792.96,1795.7,8872.96649,0.00112937,0.013183399479393964,0.5522130963141614
2021-02-18 08:00:00,1898.9,1910.0,1891.7,1897.05,9471.80594,0.00202078,1.1575871354103615,-0.3673276931117852
2021-02-20 00:00:00,1955.46,1960.87,1927.97,1932.17,24057.53103,0.00196264,1.0332141548147018,0.8258054023878606
2021-02-20 16:00:00,1978.69,1994.92,1975.52,1994.58,15606.31352,0.0018588,-0.07569094135745197,0.8572207484288549
2021-02-22 16:00:00,1733.33,1755.0,1710.0,1755.0,28283.71239,0.00034567,-1.3064776367613684,1.5063533721504698
2021-02-23 00:00:00,1777.42,1782.39,1745.37,1748.41,20354.16135,0.0001,-2.1046450584328364,0.11412709207064582
2021-02-23 16:00:00,1573.99,1608.37,1566.92,1589.2,26818.27606,0.0001,-1.799407371411468,0.6540630376816428
2021-02-25 08:00:00,1633.69,1638.23,1622.15,1624.47,8845.01829,0.00016178,-1.38825458715005,-0.018674501465431554
2021-02-26 00:00:00,1482.08,1513.99,1471.38,1510.42,26860.28598,0.0001,-1.3164613312066424,0.5851610841888707
2021-02-27 08:00:00,1490.32,1493.33,1484.83,1490.37,5302.81465,0.0006196,-0.5945964587916691,-0.5520278543584853
2021-02-27 16:00:00,1453.57,1467.52,1445.02,1467.05,12753.90395,0.0001,-1.0245825145672658,-0.548234305660748
2021-02-28 16:00:00,1318.29,1346.87,1301.71,1336.49,49977.01899,0.0001,-0.49062609443735644,0.8037876276004532
2021-03-01 00:00:00,1418.67,1428.17,1409.91,1421.99,10600.84219,0.0001,-0.7140529058477454,-0.4859283542220683
2021-03-02 00:00:00,1570.0,1586.87,1567.38,1586.86,14084.09793,0.00049538,-0.7223898909018115,0.6586038547862915
2021-03-02 08:00:00,1538.9,1548.91,1538.23,1548.69,6280.64403,0.00035713,-0.6634757213347087,-0.6614707402198851
2021-03-03 00:00:00,1486.79,1491.48,1475.47,1490.68,9191.62924,0.0001,-0.6602477845969884,0.041569609108919034
2021-03-03 16:00:00,1600.58,1620.0,1600.0,1612.96,16266.62362,0.00087091,1.7425748419738905,0.7464651145342918
2021-03-04 00:00:00,1567.68,1571.13,1553.28,1563.23,19050.59464,0.00047552,-0.6823528522383501,-0.09552506035174763
2021-03-05 00:00:00,1539.22,1541.65,1498.41,1507.13,19415.02431,0.00024885,-0.6553782910396675,1.181347569446934
2021-03-06 00:00:00,1528.08,1546.45,1526.92,1545.29,11786.82806,0.00031476,-0.5967252670825268,-0.3526793503047944
2021-03-06 08:00:00,1589.7,1597.96,1588.35,1596.52,17403.79219,0.00057512,-0.5967252670825269,-0.17111808389954253
2021-03-06 16:00:00,1544.0,1574.77,1540.62,1574.52,24748.89019,0.00032891,-0.4758913263145971,0.5019217182853452
2021-03-08 00:00:00,1726.46,1745.55,1726.05,1735.46,23504.14994,0.00011144,-0.47556824664999076,-0.37802853710465084
2021-03-08 08:00:00,1690.25,1696.83,1668.21,1670.0,18801.21276,0.00045102,-0.3451048629000802,-0.4995465531190671
2021-03-09 00:00:00,1833.22,1843.88,1823.02,1828.4,18077.51566,0.00014784,2.7351600000868523,-0.2546448973987441
2021-03-09 08:00:00,1812.26,1821.04,1809.7,1816.16,12703.9739,0.00085203,1.0193266584341039,0.3065048154629024
2021-03-09 16:00:00,1832.37,1847.31,1815.9,1817.77,16057.97292,0.00101744,1.4121298388791732,0.7977685040586922
2021-03-11 00:00:00,1795.28,1798.36,1769.0,1786.56,18056.14762,0.00079368,2.1240074045862545,0.6770141286434177
2021-03-11 08:00:00,1766.79,1767.86,1730.85,1738.59,34656.98525,0.00034874,1.7551855134766217,1.672610426461468
2021-03-13 00:00:00,1766.13,1768.3,1740.0,1746.47,10604.39106,0.00030351,0.23714201166627052,0.24627334570886136
2021-03-13 16:00:00,1876.06,1893.14,1876.06,1885.53,11032.02467,0.00155198,0.401595661320975,-0.29065800434129363
2021-03-14 08:00:00,1886.11,1896.79,1882.91,1894.53,6798.48435,0.001048,1.0230382931599042,0.005455043253348077
2021-03-14 16:00:00,1858.01,1863.24,1836.0,1861.76,17609.58395,0.00113023,1.5550094231949225,0.19664854289108524
2021-03-17 08:00:00,1785.54,1794.96,1780.0,1781.5,9519.62122,0.00034812,-1.1297758937562485,-0.6246830456037773
2021-03-18 08:00:00,1815.24,1819.94,1813.0,1818.87,5949.13435,0.00067631,-0.946883290621863,-0.8240678148276164
2021-03-18 16:00:00,1822.22,1831.56,1816.53,1822.66,16290.3244,0.00038027,-0.9808444203386963,0.6499019173950293
2021-03-19 16:00:00,1821.72,1829.0,1813.85,1819.63,10322.38004,0.00037762,-0.8262553374268101,0.0030618242011910372
2021-03-20 00:00:00,1809.01,1812.2,1800.86,1807.51,8171.31935,0.00061811,-0.34289591895902677,0.25613557358216094
2021-03-20 08:00:00,1822.31,1829.66,1822.31,1827.43,6719.86302,0.000511,-0.4586925345518765,-0.46046314388764203
2021-03-21 00:00:00,1806.57,1806.74,1785.99,1803.43,18701.51995,0.00068264,-0.7340442128274928,1.4705687154527358
2021-03-21 08:00:00,1779.33,1786.05,1775.53,1784.02,4040.5079,0.0001,-0.24266397568469408,0.13442091776654322
2021-03-21 16:00:00,1789.43,1791.41,1776.08,1786.5,7608.69774,0.00019064,-1.2309375091014167,-0.5721129858558677
2021-03-22 16:00:00,1778.79,1783.04,1771.59,1779.64,7619.01619,0.00044797,0.13682169913624148,-0.44704740720259345
2021-03-23 00:00:00,1681.17,1690.71,1667.24,1688.56,14776.8648,0.0001,-0.5969375098286537,0.12594491851274178
2021-03-24 08:00:00,1695.19,1708.68,1695.0,1708.14,9360.85213,0.00010655,-1.1888134148241327,1.3195918645597058
2021-03-24 16:00:00,1721.33,1726.02,1714.0,1715.87,6946.18775,0.0004169,-0.48438717481714283,-0.5197469490015701
2021-03-25 00:00:00,1581.88,1597.94,1572.61,1597.72,12433.22821,0.0001,-1.3968823283650291,2.10359570283542
2021-03-25 08:00:00,1573.95,1590.99,1572.65,1587.67,10006.96035,0.0001,-1.2765089534061467,0.20186547756453305
2021-03-25 16:00:00,1594.95,1595.1,1570.0,1592.67,15614.24231,0.00035938,-1.0822929262564636,2.2594199711905456
2021-03-26 08:00:00,1629.32,1637.1,1628.42,1632.88,9931.65985,0.0001,-0.9323870897385735,0.5119501721717818
2021-03-27 08:00:00,1692.11,1694.83,1685.55,1691.1,4609.01358,0.00015922,-0.7954304252475997,-0.6646852256558823
2021-03-28 00:00:00,1712.52,1717.59,1705.71,1710.41,5819.28129,0.00025751,-0.6705066361309658,0.2749687613829029
2021-03-28 08:00:00,1717.91,1718.88,1714.0,1715.02,2917.24907,0.00029541,-0.5511298434483615,-0.8323112110029228
2021-03-29 08:00:00,1704.24,1710.0,1704.24,1709.84,4876.5498,0.00043803,-0.5511298434483615,-0.26059445227045863
2021-03-29 16:00:00,1787.86,1796.51,1783.32,1789.91,16110.39921,0.00084253,0.7034681846672328,-0.33967078077246987
2021-03-31 00:00:00,1840.41,1849.46,1840.41,1848.43,6344.74588,0.00076506,3.0734158790733193,-0.7612453960475241
2021-03-31 08:00:00,1814.04,1816.38,1768.15,1794.35,32284.60708,0.0010713,1.895441769074661,5.189629045270046
2021-03-31 16:00:00,1849.1,1859.6,1840.47,1848.48,11221.33769,0.00038554,1.199175017556144,0.5943732182554173
2021-04-02 00:00:00,1968.05,1972.54,1953.78,1963.44,7852.50799,0.00050452,1.3584187829284218,0.9272390537436218
2021-04-02 08:00:00,1994.66,2005.0,1994.06,1998.49,6599.869,0.00121799,1.8791658670437277,-0.3549331552940219
2021-04-02 16:00:00,2073.74,2082.32,2061.83,2063.63,13212.23476,0.00116568,1.4281501339957037,-0.5076055986963054
2021-04-03 08:00:00,2111.37,2130.0,2111.34,2121.75,10277.30536,0.00143194,1.3064829105453835,1.3598985471128
2021-04-03 16:00:00,2071.0,2085.9,2049.25,2082.0,18144.52901,0.00086456,0.9729757473442665,-0.5963281516526879
2021-04-04 00:00:00,2008.59,2020.83,1975.24,2011.1,22373.63613,0.00060523,-0.36945778279111474,0.3462932967164215
2021-04-04 08:00:00,2034.59,2037.36,2028.39,2032.39,6433.98589,0.00106146,-0.6174513983393342,0.02268495206994644
2021-04-05 00:00:00,2075.7,2085.0,2066.0,2067.9,6756.81668,0.00072788,-1.0934710693148184,0.4147127551826764
2021-04-06 08:00:00,2099.42,2122.84,2087.01,2106.64,23536.20103,0.00064189,-0.6905601009821397,1.3710489041591178
2021-04-07 00:00:00,2112.22,2129.01,2108.29,2124.29,6258.74498,0.00049128,-0.6090038041633217,-0.4211311400264376
2021-04-09 00:00:00,2080.39,2087.8,2077.08,2087.19,5654.63827,0.00038906,-1.670934500527152,-0.5661477426205501
2021-04-10 16:00:00,2156.36,2167.57,2155.86,2159.15,7313.12593,0.00120257,1.4174061839306134,-0.5248762331447172
2021-04-11 08:00:00,2131.0,2139.99,2131.0,2137.0,3795.57606,0.00086343,0.7044869286675406,-0.2959972583538023
2021-04-11 16:00:00,2148.6,2155.83,2145.0,2153.59,7405.60185,0.00091114,0.90277140005015,-0.14554205937036233
2021-04-14 08:00:00,2370.49,2384.76,2370.02,2383.27,7000.74426,0.00203587,0.948619302959456,-0.47671871294678597
2021-04-15 08:00:00,2468.66,2487.38,2468.65,2471.76,10910.30489,0.00110097,0.23867910018012112,-0.10214587513438962
2021-04-16 08:00:00,2426.59,2442.94,2410.64,2436.62,10191.42517,0.00135711,1.2882963340827034,0.5273405108774822
2021-04-17 08:00:00,2461.55,2475.0,2461.55,2469.95,4943.45701,0.0009833,-0.646086642927911,-0.07260733315918007
2021-04-18 16:00:00,2143.75,2160.0,2138.53,2156.26,14627.90764,0.00044396,-1.6329684655061572,3.286809241663881
2021-04-19 00:00:00,2235.65,2249.0,2198.06,2199.43,13650.19795,0.0001,-1.4509690665355195,0.9565586668289534
2021-04-19 08:00:00,2268.58,2277.84,2260.15,2260.15,6518.86919,0.0001,-1.2513613953790599,0.7327744986263113
2021-04-20 08:00:00,2092.54,2133.0,2087.02,2132.2,12711.93645,0.00021279,-1.094183074233616,0.732235083943179
2021-04-22 00:00:00,2357.06,2373.82,2313.46,2329.19,31154.98715,0.00023315,-1.0586233089715924,1.555741124087683
2021-04-22 08:00:00,2471.02,2481.3,2436.34,2451.84,23558.30831,0.00011151,-0.9010554941893538,0.4678817792140578
2021-04-25 00:00:00,2214.08,2236.31,2202.16,2235.26,11746.58139,0.0001,-0.5353025911704862,-0.5299755311021299
2021-04-25 16:00:00,2341.59,2351.0,2320.41,2331.95,13270.91599,0.0001,-0.6630497582445396,-0.36640203542621325
2021-04-27 00:00:00,2532.06,2548.0,2511.16,2516.66,11736.22033,0.0001,-0.5428257866656242,-0.27332161968539453
2021-04-27 08:00:00,2545.66,2558.0,2538.15,2546.9,6765.37062,0.0001,-0.42007972801679855,-0.32528215980617237
2021-04-28 00:00:00,2666.13,2691.54,2665.48,2688.98,16036.1884,0.00034144,-0.36140860592489593,-0.5151668310951872
2021-04-28 08:00:00,2612.25,2627.01,2603.06,2627.01,8538.25357,0.00019211,-0.28867513459468447,-0.4395588242215492
2021-05-01 16:00:00,2866.37,2887.0,2866.07,2878.6,11228.03431,0.00012262,2.789814790209989,-0.3113621231621602
2021-05-03 08:00:00,3146.95,3154.24,3132.11,3143.98,15587.73028,0.0001,2.1917202164277767,-0.003378744934117898
2021-05-06 16:00:00,3551.26,3593.0,3549.83,3586.14,25412.02387,0.00110886,2.924849599366356,0.051088616254490286
2021-05-07 00:00:00,3489.74,3515.08,3458.0,3510.95,15933.38586,0.00026032,0.7921942208372135,0.662233019624817
2021-05-07 08:00:00,3434.09,3443.32,3408.2,3408.87,7833.96086,0.00049147,0.9650464274519132,-0.2293461926338508
2021-05-08 08:00:00,3527.87,3546.14,3525.21,3540.66,16840.53885,0.00070136,0.579472320371005,2.4831020867089224
2021-05-08 16:00:00,3632.01,3744.2,3631.75,3739.13,45679.60541,0.00030149,0.501751327125027,3.2108509972475154
2021-05-09 16:00:00,3878.76,3970.0,3878.21,3945.55,43548.24598,0.00054148,0.9989541775983977,0.35199298823531666
2021-05-10 08:00:00,4105.9,4112.51,4070.54,4079.75,16515.10843,0.0006638,1.6145450859074706,0.22288288389573144
2021-05-11 00:00:00,3946.63,3961.85,3887.69,3927.33,16115.95607,0.00041169,-0.29344198167544655,-0.1374396195249657
2021-05-11 08:00:00,3961.68,3972.0,3945.58,3953.48,9752.07601,0.00043204,0.010969345154010888,-0.15096371521934498
2021-05-13 08:00:00,3968.0,3986.85,3914.42,3915.8,15337.38188,0.00014687,-1.7427243203937408,-0.44365218570218684
2021-05-16 00:00:00,3646.24,3781.0,3620.15,3766.48,45988.58118,0.00030702,-0.48184928982614905,0.13294691296697156
2021-05-17 16:00:00,3284.99,3335.47,3252.03,3253.72,29726.6737,0.0007001,0.2719409679199319,2.185102682223724
2021-05-19 00:00:00,3375.08,3441.73,3353.69,3428.06,18544.20745,0.0001,-1.6663430251819609,0.7046057775607323
2021-05-20 08:00:00,2712.68,2747.36,2671.0,2677.34,31281.23132,0.0001,-1.3812403693673936,1.1820068462874707
2021-05-21 00:00:00,2767.87,2827.79,2760.95,2820.0,19682.83172,0.0001,-1.156891819854472,1.3363391694078863
2021-05-21 08:00:00,2687.44,2702.33,2619.0,2644.45,29946.25178,0.0001,-1.3086213994418305,0.16541322475739695
2021-05-25 00:00:00,2647.92,2704.53,2597.99,2689.73,45141.42505,0.0001,-0.7895982193695634,-0.1109664322806628
2021-05-25 16:00:00,2610.6,2612.82,2563.0,2593.65,21858.6931,0.0001,-0.6592957959314721,-0.572942934397571
2021-05-27 00:00:00,2884.82,2889.74,2849.38,2850.56,20190.11344,0.0001,-0.5790021465289441,-0.4864771522654003
2021-05-27 16:00:00,2803.85,2814.63,2769.77,2781.6,20597.81668,0.0001,-0.47005537606463577,0.01574023291187227
2021-05-28 16:00:00,2558.92,2572.5,2514.0,2519.48,19680.54094,0.0001,-0.34165459216443805,0.12189311512258162
2021-05-29 08:00:00,2488.76,2497.18,2466.0,2479.43,12518.22814,0.0001,-0.34165459216443805,-0.4493834976310525
2021-05-29 16:00:00,2328.84,2353.63,2294.31,2301.74,29463.1439,0.0001,-0.1917114702266359,0.006238237209233544
2021-05-31 08:00:00,2450.3,2459.4,2425.04,2428.4,14596.99515,0.0001,0.27781438159191346,-0.3154384737584951
2021-05-31 16:00:00,2637.47,2650.0,2620.61,2647.03,22546.17619,0.0001,0.27781438159191385,0.358459425272712
2021-06-02 08:00:00,2692.6,2703.0,2675.72,2676.99,14546.0683,0.0001,0.27781438159191385,-0.5617817856801642
2021-06-05 00:00:00,2689.54,2726.5,2672.33,2720.08,11314.83704,0.0001,0.27781438159191346,-0.6394180935506004
2021-06-06 00:00:00,2627.63,2634.54,2614.0,2614.0,6299.19599,0.0001,-0.28867513445265197,-0.21157403700441574
2021-06-06 16:00:00,2721.01,2737.49,2716.42,2730.25,13235.90615,0.0001,-0.28867513445265197,-0.752550090931041
2021-06-08 00:00:00,2592.05,2617.47,2575.3,2609.82,30934.64102,0.0001,-0.28867513445262694,1.7349613330456366
2021-06-08 08:00:00,2516.05,2547.21,2515.15,2540.59,42871.70252,0.0001,-3.1727078703241802,0.023032781364646537
2021-06-09 16:00:00,2566.94,2590.0,2553.48,2576.45,29708.45815,0.0001,-2.9744380475375114,2.2061540186997965
2021-06-10 16:00:00,2512.01,2524.4,2475.77,2490.23,16797.43758,0.0001,0.37596882534885373,1.344136729073278
2021-06-12 08:00:00,2322.12,2322.92,2306.0,2321.21,9121.18236,0.0001,0.37596882534885373,0.5214068603347132
2021-06-13 08:00:00,2324.25,2336.0,2320.72,2326.61,4610.61911,0.0001,-0.5017427772652109,-0.14353145579484336
2021-06-14 00:00:00,2509.33,2524.4,2486.81,2493.34,11996.84305,0.0001,0.458894004563336,-0.3086030161453744
2021-06-14 16:00:00,2576.66,2594.0,2559.15,2584.17,27729.95235,3.785e-05,-1.100050273403416,0.592877920181266
2021-06-15 00:00:00,2580.58,2597.86,2571.4,2592.66,9619.1559,0.0001,0.3449262446865282,-0.47278627139149243
2021-06-15 08:00:00,2622.62,2624.99,2610.0,2615.27,3759.55152,0.0001,0.6022284954753713,-0.6323667216033289
2021-06-16 16:00:00,2416.44,2446.07,2407.78,2440.72,15376.77905,0.0001,0.6022284954753713,1.2887260915226386
2021-06-17 08:00:00,2441.01,2450.0,2436.42,2441.85,5331.82134,0.0001,0.6022284954753713,1.0438263905055312
2021-06-19 16:00:00,2246.66,2254.0,2235.35,2236.49,6211.32396,0.0001,0.3083151392791674,-0.5742105197845812
2021-06-20 08:00:00,2203.92,2210.33,2197.01,2206.26,4364.5391,7.41e-06,0.5400378744908171,-0.7930150677870659
2021-06-21 08:00:00,2012.53,2033.57,1999.65,2031.11,20620.66895,-7.382e-05,0.5071186266698502,0.7022626759424057
2021-06-23 08:00:00,2005.57,2020.5,1994.64,2007.2,13520.90242,-9.115e-05,-2.6618243602562073,2.4817033442809735
2021-06-23 16:00:00,1974.72,1995.15,1958.34,1984.47,15979.87791,-6.683e-05,-2.258392131016803,0.3606627381704251
2021-06-25 16:00:00,1827.45,1849.0,1820.03,1830.91,13919.00552,7.207e-05,0.5649698277435743,0.8251539132435619
2021-06-26 08:00:00,1751.96,1761.0,1720.46,1728.9,33129.44033,-5.794e-05,-1.3378133399527934,3.8483268056324595
2021-06-29 08:00:00,2130.86,2136.98,2113.98,2124.94,12477.88243,6.012e-05,0.5895743969485935,1.1063767725039937
2021-06-29 16:00:00,2218.28,2226.51,2206.54,2216.56,8863.66509,-0.00011947,0.08742925484519543,-0.6872363223615425
2021-07-01 00:00:00,2275.68,2275.93,2242.38,2245.8,9995.47829,0.0001,0.6246065397415482,-0.661194819454769
2021-07-03 08:00:00,2195.62,2203.97,2188.63,2196.75,11736.54361,2.925e-05,-1.200286681648967,-0.5722955742642509
2021-07-05 08:00:00,2273.77,2282.98,2266.0,2272.09,5107.99648,0.0001,0.7525225816973856,-0.7382878709026892
2021-07-06 16:00:00,2305.91,2316.22,2297.78,2303.29,8951.46141,9.559e-05,-0.645287497670074,-0.8615095508012743
2021-07-09 00:00:00,2116.32,2120.09,2089.02,2100.0,11952.35845,0.0001,-0.7297178009912063,-0.47286168038233534
2021-07-09 16:00:00,2171.86,2184.17,2160.65,2164.51,10675.97284,0.0001,-1.1693272736039715,-0.03279038168202286
2021-07-10 08:00:00,2122.16,2125.0,2113.14,2125.0,3120.96596,0.0001,0.8560523530687045,-0.6949814056050008
2021-07-12 00:00:00,2140.54,2142.57,2125.82,2129.5,6898.39249,0.0001,0.8000541424371972,-0.1174989783890041
2021-07-12 16:00:00,2087.51,2097.3,2056.63,2064.74,21091.42985,0.0001,0.9001144310300956,1.7519834547010442
2021-07-13 00:00:00,2031.57,2033.73,2016.17,2026.73,8751.08781,0.0001,0.7592818924827516,0.4487597627851266
2021-07-14 00:00:00,1940.44,1945.55,1933.63,1941.2,5509.42607,0.0001,0.7592818924827516,0.007055960222675635
2021-07-14 08:00:00,1899.7,1904.37,1892.03,1902.55,5619.73953,0.0001,-0.005413879122601673,-0.5231998034603978
2021-07-15 16:00:00,1913.86,1918.78,1901.6,1906.09,9351.70229,9.847e-05,0.0840893433679844,1.867516397554608
2021-07-16 00:00:00,1919.54,1926.19,1900.42,1920.76,9331.95336,0.0001,-1.1798479100443415,0.060596828705790494
