Date,Open,High,Low,Close,Volume,funding_rate
2021-01-28 08:00:00,31170.2,31303.15,31054.84,31249.8,748.447495,0.0001
2021-01-28 16:00:00,31926.49,32077.79,31800.0,31812.65,1406.13045,0.00022262
2021-01-29 08:00:00,32266.36,32590.0,32243.73,32456.42,2008.01109,0.00064803
2021-01-29 16:00:00,37129.4,37500.0,37120.52,37377.61,3269.627416,0.00166789
2021-01-30 00:00:00,34246.28,34847.98,34214.91,34717.27,1743.576478,0.00039208
2021-01-30 08:00:00,34046.82,34358.97,34022.97,34258.0,1471.631708,0.000332
2021-01-30 16:00:00,34210.18,34262.35,33674.53,33758.75,1568.730826,0.00052428
2021-01-31 08:00:00,33607.68,33761.82,33312.12,33761.82,1206.074889,0.00046117
2021-01-31 16:00:00,32862.65,33041.62,32555.0,32955.84,1569.693155,0.00044234
2021-02-01 16:00:00,33160.0,33394.66,33133.26,33336.43,737.994347,0.00066848
2021-02-02 00:00:00,33517.09,33900.0,33418.0,33880.65,1206.461542,0.00036787
2021-02-02 16:00:00,34708.47,34850.0,34556.85,34749.99,988.123589,0.00122181
2021-02-04 08:00:00,37843.4,38453.0,37843.4,38441.77,1905.147181,0.00074286
2021-02-05 16:00:00,37960.76,38163.34,37655.17,37992.34,2046.52151,0.00099154
2021-02-06 16:00:00,40865.12,40955.51,40670.0,40750.27,1884.33445,0.00102371
2021-02-07 00:00:00,39181.01,39241.2,38701.0,39230.3,2090.97607,0.00155546
2021-02-08 00:00:00,38795.69,39130.0,38700.0,39057.39,1147.566498,0.00059267
2021-02-08 16:00:00,43703.23,44280.0,43703.23,44173.09,2903.539235,0.00248993
2021-02-11 00:00:00,44807.58,45051.27,44436.43,44466.25,1232.954034,0.00076742
2021-02-11 08:00:00,44700.0,44887.66,44500.0,44525.85,799.62893,0.0008307
2021-02-11 16:00:00,47960.86,48298.0,47675.0,47821.31,1814.673468,0.0017411
2021-02-12 00:00:00,47968.66,48983.62,47958.78,48458.45,2887.673381,0.00128772
2021-02-12 08:00:00,47318.02,47480.0,47166.85,47249.39,659.144878,0.0012563
2021-02-12 16:00:00,47021.05,47268.04,47008.4,47254.0,959.179225,0.00105533
2021-02-13 16:00:00,47076.02,47211.97,46950.0,47176.85,723.391045,0.00075946
2021-02-14 08:00:00,48725.18,48884.0,48661.9,48864.92,625.75861,0.00146185
2021-02-15 00:00:00,48580.47,48799.0,48428.0,48732.38,764.118705,0.0011786
2021-02-15 16:00:00,47938.84,48193.14,47938.83,48127.43,1057.334335,0.00068133
2021-02-16 08:00:00,49161.75,49300.0,48928.23,49004.17,1023.133312,0.00123546
2021-02-18 08:00:00,51901.95,52168.75,51791.99,51890.0,606.846133,0.00154303
2021-02-20 00:00:00,55906.0,56300.0,55588.88,55658.62,1320.771278,0.00156318
2021-02-20 16:00:00,56136.55,56595.0,56136.55,56594.99,1162.171874,0.00122535
2021-02-22 16:00:00,53236.69,53570.17,52730.0,53568.18,1915.151493,0.00077864
2021-02-23 00:00:00,54087.67,54183.59,53018.54,53127.06,1178.004828,0.00024947
2021-02-23 16:00:00,48602.02,49247.69,48252.04,48530.37,1692.326994,0.00013281
2021-02-25 08:00:00,50395.58,50513.35,50088.01,50155.1,595.513584,0.00018247
2021-02-26 00:00:00,47073.73,47551.02,46522.5,47491.61,2093.635231,0.0001
2021-02-27 08:00:00,47153.01,47284.74,47068.92,47162.23,520.620628,0.0004457
2021-02-27 16:00:00,46528.82,46808.11,46271.0,46755.93,865.199744,0.00010038
2021-02-28 16:00:00,43391.14,43934.56,43000.0,43411.61,2124.870534,0.00037706
2021-03-01 00:00:00,45134.11,45480.0,44950.53,45468.4,869.977323,0.00016921
2021-03-02 00:00:00,49595.76,49884.65,49515.15,49882.72,987.721126,0.0001
2021-03-02 08:00:00,48331.6,48571.66,48270.69,48564.99,708.756785,0.0001
2021-03-03 00:00:00,48436.61,48445.42,48100.71,48341.2,542.262624,0.0001
2021-03-03 16:00:00,50767.35,51140.42,50750.02,51138.99,1511.04117,0.00045078
2021-03-04 00:00:00,50349.37,50466.98,49850.81,50097.17,1921.892148,0.0001
2021-03-05 00:00:00,48374.09,48376.2,47110.0,47296.27,1897.722919,0.0001
2021-03-06 00:00:00,48746.81,49121.21,48740.65,49078.69,639.372281,0.0001
2021-03-06 08:00:00,48820.13,49100.0,48807.19,48872.16,587.475682,0.0001
2021-03-06 16:00:00,47267.88,47820.51,47104.85,47783.02,814.436012,0.0001
2021-03-08 00:00:00,50959.11,51432.86,50843.59,51363.51,939.824487,0.0001
2021-03-08 08:00:00,49755.24,49810.5,49377.0,49447.87,961.81755,0.0001
2021-03-09 00:00:00,52375.18,52540.48,52151.0,52280.9,1414.477461,0.00072419
2021-03-09 08:00:00,53546.89,53771.0,53274.96,53728.0,835.342964,0.00041976
2021-03-09 16:00:00,54097.03,54290.57,53813.16,53832.67,1056.145278,0.00057038
2021-03-11 00:00:00,55851.59,56171.05,55505.0,56059.39,1365.820699,0.00095931
2021-03-11 08:00:00,55034.21,55093.53,54500.0,54589.99,2511.784723,0.00099305
2021-03-13 00:00:00,57221.72,57307.2,56436.26,56643.87,1198.687576,0.00047834
2021-03-13 16:00:00,59693.0,59900.97,59670.32,59766.8,1003.348265,0.00057114
2021-03-14 08:00:00,60494.8,60718.2,60250.01,60705.98,839.899796,0.00084593
2021-03-14 16:00:00,59681.21,59968.81,59300.0,59934.31,1263.834708,0.00115069
2021-03-17 08:00:00,55819.23,55946.1,55622.94,55707.22,512.615665,0.00019234
2021-03-18 08:00:00,58355.14,58489.92,58279.0,58442.76,441.903775,0.00029259
2021-03-18 16:00:00,59533.67,59888.0,59400.0,59655.61,1977.71693,0.00032547
2021-03-19 16:00:00,58977.04,59180.0,58610.56,58866.5,1006.420341,0.0003326
2021-03-20 00:00:00,58030.01,58234.68,57820.17,58159.95,1055.028012,0.0004928
2021-03-20 08:00:00,58402.41,58786.0,58402.4,58636.98,681.885405,0.00044452
2021-03-21 00:00:00,58100.02,58472.14,57811.41,58328.78,1266.452225,0.00031366
2021-03-21 08:00:00,56972.68,57255.08,56800.0,57200.01,501.304886,0.00042375
2021-03-21 16:00:00,57159.04,57206.78,56750.0,57202.27,846.239392,0.0001
2021-03-22 16:00:00,57082.99,57195.0,56826.58,57142.04,556.502737,0.00048977
2021-03-23 00:00:00,54083.25,54652.78,53777.68,54568.99,1187.903429,0.0002421
2021-03-24 08:00:00,55464.46,56037.96,55452.14,55898.99,1581.695838,0.00016567
2021-03-24 16:00:00,56298.12,56422.02,55994.2,56183.27,608.217545,0.00026422
2021-03-25 00:00:00,52303.66,52750.0,52000.0,52732.39,1555.84769,0.00011828
2021-03-25 08:00:00,52270.72,52471.51,52101.0,52408.72,1017.065911,0.0001
2021-03-25 16:00:00,50996.15,51333.33,50550.0,51333.32,1813.876135,0.0001
2021-03-26 08:00:00,53569.24,53826.48,53281.02,53479.66,1796.050794,0.0001
2021-03-27 08:00:00,54950.27,55146.23,54780.0,54876.81,530.365983,0.0001
2021-03-28 00:00:00,55817.14,55998.99,55699.86,55853.42,775.45837,0.0001
2021-03-28 08:00:00,56200.66,56257.39,56111.35,56149.01,260.898215,0.0001
2021-03-29 08:00:00,55911.99,56224.61,55911.99,56178.74,752.024177,0.0001
2021-03-29 16:00:00,57719.74,57830.0,57340.98,57624.27,1197.755412,0.00018171
2021-03-31 00:00:00,58746.57,58889.78,58693.49,58869.1,428.815396,0.00080754
2021-03-31 08:00:00,58173.82,58275.45,56769.0,57779.01,3282.768693,0.00070889
2021-03-31 16:00:00,59304.76,59648.52,59135.43,59249.19,1236.370057,0.00058414
2021-04-02 00:00:00,58720.45,58885.93,58610.16,58799.44,502.813229,0.00071058
2021-04-02 08:00:00,59421.21,59645.19,59414.46,59451.93,485.105863,0.00106221
2021-04-02 16:00:00,59480.06,59600.0,59362.75,59395.09,589.768059,0.0010197
2021-04-03 08:00:00,59301.8,59791.72,59300.0,59693.0,1011.96083,0.00107843
2021-04-03 16:00:00,58829.99,59031.8,58600.0,58943.73,1325.161306,0.00101313
2021-04-04 00:00:00,57051.95,57051.95,56507.91,56843.92,1664.51672,0.0005209
2021-04-04 08:00:00,57614.52,57688.92,57402.3,57479.98,514.219523,0.00048495
2021-04-05 00:00:00,58202.01,58387.35,57988.09,58025.01,686.285452,0.00039464
2021-04-06 08:00:00,58576.59,59000.0,58300.0,58689.74,1398.36891,0.00057776
2021-04-07 00:00:00,57990.03,58200.01,57914.7,58200.01,585.792612,0.00057609
2021-04-09 00:00:00,58077.52,58249.0,58032.01,58230.98,574.924224,0.00019611
2021-04-10 16:00:00,60247.26,60550.0,60247.26,60404.83,790.851454,0.00119652
2021-04-11 08:00:00,59655.5,59874.8,59655.49,59813.78,362.011954,0.00099427
2021-04-11 16:00:00,59645.45,59785.37,59500.63,59708.37,586.402054,0.00105998
2021-04-14 08:00:00,64288.8,64548.49,64288.8,64478.19,731.740283,0.00108567
2021-04-15 08:00:00,62842.56,63137.92,62835.94,62875.01,525.956313,0.00082082
2021-04-16 08:00:00,61414.88,61607.83,61150.01,61425.5,878.105058,0.00120022
2021-04-17 08:00:00,62114.99,62334.09,62114.99,62239.97,733.429839,0.00054007
2021-04-18 16:00:00,55452.45,55828.45,55292.61,55724.04,1551.87619,0.0001
2021-04-19 00:00:00,56150.01,56315.4,55690.62,55705.39,1147.330021,0.0001
2021-04-19 08:00:00,57323.34,57526.81,57130.02,57131.83,1267.940902,0.0001
2021-04-20 08:00:00,54410.57,54950.0,54230.38,54866.99,911.079978,0.0001
2021-04-22 00:00:00,53787.62,54147.76,53200.0,53449.81,2244.209208,0.0001
2021-04-22 08:00:00,54146.01,54254.5,53716.69,53822.49,1076.588297,0.0001
2021-04-25 00:00:00,50047.84,50265.29,49851.74,50190.68,729.419782,0.000217
2021-04-25 16:00:00,50257.97,50307.0,50043.28,50161.27,726.945966,0.0001
2021-04-27 00:00:00,54001.38,54160.61,53673.46,53791.08,921.385241,0.0001
2021-04-27 08:00:00,54545.0,54831.78,54418.12,54713.35,614.721915,0.0001
2021-04-28 00:00:00,55011.97,55285.0,54967.38,55140.0,1088.067062,0.0001
2021-04-28 08:00:00,54255.98,54436.96,54118.22,54430.51,603.364411,0.0001
2021-05-01 16:00:00,57356.59,57493.97,57218.0,57450.0,502.30609,0.00032496
2021-05-03 08:00:00,58787.88,58815.9,58623.27,58629.03,724.489801,0.00036188
2021-05-06 16:00:00,57088.48,57244.48,56841.87,57156.5,968.457538,0.0009352
2021-05-07 00:00:00,56393.68,56747.53,56028.46,56709.6,1021.811065,0.00044645
2021-05-07 08:00:00,55766.33,56040.08,55578.97,55588.21,838.523024,0.00053313
2021-05-08 08:00:00,58463.06,59000.0,58458.29,58968.21,2101.579839,0.00046279
2021-05-08 16:00:00,57599.86,58226.41,57560.63,58143.11,2115.1361,0.00046426
2021-05-09 16:00:00,57379.58,57598.9,57300.01,57560.28,979.505131,0.00063864
2021-05-10 08:00:00,58370.17,58593.79,58100.0,58190.05,1184.310147,0.00090258
2021-05-11 00:00:00,55816.14,55988.86,55471.62,55539.09,881.373741,0.00039557
2021-05-11 08:00:00,55737.89,55893.9,55573.2,55620.63,711.936473,0.00050874
2021-05-13 08:00:00,50879.73,50950.0,50354.36,50357.0,1169.20935,0.0001
2021-05-16 00:00:00,46762.99,47554.72,46467.0,47534.37,2396.336915,0.00040248
2021-05-17 16:00:00,43357.0,43814.3,42870.74,42882.93,3119.82442,0.00059294
2021-05-19 00:00:00,42849.78,43584.9,42500.0,43417.95,2018.781919,0.0001
2021-05-20 08:00:00,39959.67,40250.01,39521.27,39582.87,1923.163537,0.0001
2021-05-21 00:00:00,40525.39,41151.25,40470.23,41024.99,1663.325068,0.0001
2021-05-21 08:00:00,39842.58,39999.0,39277.0,39482.38,1362.612039,-1.001e-05
2021-05-25 00:00:00,38810.99,39139.0,38502.73,38918.08,2130.423957,0.0001
2021-05-25 16:00:00,38277.55,38299.88,37700.01,38022.67,1332.343062,0.0001
2021-05-27 00:00:00,39241.92,39243.1,38975.59,38995.24,1036.69064,0.0001
2021-05-27 16:00:00,39666.99,39721.28,39150.0,39313.27,1953.434579,0.0001
2021-05-28 16:00:00,36751.59,36845.93,36120.6,36227.34,1866.072942,0.0001
2021-05-29 08:00:00,36145.0,36306.26,36029.63,36194.72,750.276675,0.0001
2021-05-29 16:00:00,34416.26,34633.0,34004.69,34157.03,2143.714047,0.00010375
2021-05-31 08:00:00,35850.17,35857.35,35588.08,35683.85,912.0708,0.0001
2021-05-31 16:00:00,36961.16,37150.0,36843.24,37121.0,1408.302171,0.0001
2021-06-02 08:00:00,37219.99,37342.21,37110.53,37128.55,856.030613,0.0001
2021-06-05 00:00:00,36829.15,37140.77,36613.22,37102.87,672.872139,0.0001
2021-06-06 00:00:00,35516.07,35619.99,35405.61,35425.84,591.53761,0.0001
2021-06-06 16:00:00,36157.47,36317.81,36112.51,36254.34,530.461846,0.0001
2021-06-08 00:00:00,33556.96,34068.01,33433.77,33932.61,2494.478371,0.0001
2021-06-08 08:00:00,32966.7,33299.23,32961.09,33200.55,1440.739287,1.015e-05
2021-06-09 16:00:00,36356.42,36499.69,36070.05,36296.74,2744.56599,-0.00014842
2021-06-10 16:00:00,36896.65,37150.0,36668.67,36827.97,1577.304295,0.0001
2021-06-12 08:00:00,35289.06,35411.41,35140.6,35393.22,899.969378,0.0001
2021-06-13 08:00:00,35282.02,35412.66,35264.48,35321.05,454.323885,2.852e-05
2021-06-14 00:00:00,39020.56,39252.0,38791.76,38845.26,1724.674822,0.0001
2021-06-14 16:00:00,40685.37,40740.03,40125.55,40506.37,2294.921799,-3.144e-05
2021-06-15 00:00:00,40516.28,40671.05,40169.51,40428.43,1446.972869,8.002e-05
2021-06-15 08:00:00,40367.41,40398.57,40209.21,40268.86,579.869549,0.0001
2021-06-16 16:00:00,38775.66,39311.74,38671.57,39276.92,2059.783397,0.0001
2021-06-17 08:00:00,39208.67,39308.88,39135.0,39200.36,928.559146,0.0001
2021-06-19 16:00:00,36114.85,36210.0,35921.53,35956.52,734.348396,7.475e-05
2021-06-20 08:00:00,35637.72,35693.88,35530.0,35600.48,475.014233,0.0001
2021-06-21 08:00:00,33025.5,33362.0,32846.84,33303.47,2463.127908,0.0001
2021-06-23 08:00:00,33982.26,34264.57,33850.44,34150.99,2018.933748,-0.00013693
2021-06-23 16:00:00,33490.14,33840.22,33211.0,33673.36,2802.670517,-0.00019895
2021-06-25 16:00:00,32607.07,32910.64,32512.3,32696.93,1694.763359,0.0001
2021-06-26 08:00:00,30713.54,30878.95,30173.94,30262.87,3560.361013,-0.00013121
2021-06-29 08:00:00,34849.2,34979.08,34730.0,34871.02,1000.558947,0.0001
2021-06-29 16:00:00,36248.99,36300.0,36076.27,36186.18,770.376943,3.883e-05
2021-07-01 00:00:00,35045.0,35057.57,34775.17,34829.83,684.025213,0.0001
2021-07-03 08:00:00,34499.53,34573.66,34410.0,34489.99,1198.714584,-0.0001355
2021-07-05 08:00:00,34257.37,34311.0,34171.88,34223.96,443.540127,0.0001
2021-07-06 16:00:00,34042.44,34148.11,33950.04,33996.9,493.075996,-8.213e-05
2021-07-09 00:00:00,32875.71,32882.37,32591.0,32711.81,527.432962,-0.00010885
2021-07-09 16:00:00,33558.81,33696.4,33480.17,33512.16,745.115989,-0.00018845
2021-07-10 08:00:00,33766.01,33786.47,33686.0,33786.47,208.640409,7.847e-05
2021-07-12 00:00:00,34259.0,34345.53,34082.65,34141.84,1057.866845,8.851e-05
2021-07-12 16:00:00,33337.49,33441.0,33168.16,33198.2,1220.615091,0.0001
2021-07-13 00:00:00,33086.94,33143.04,32858.1,32978.04,714.348663,0.0001
2021-07-14 00:00:00,32729.12,32807.41,32666.53,32696.41,531.154508,0.0001
2021-07-14 08:00:00,31920.01,31975.0,31839.44,31955.33,355.27145,1.317e-05
2021-07-15 16:00:00,31678.5,31737.68,31569.0,31623.04,598.279794,1.576e-05
2021-07-16 00:00:00,31874.49,31940.0,31640.0,31808.22,1121.970221,-0.00011529
2021-07-16 08:00:00,31779.98,31779.99,31576.38,31649.29,629.061421,6.105e-05
2021-07-18 00:00:00,31520.07,31633.05,31463.0,31527.89,431.821141,0.0001
2021-07-21 08:00:00,30817.84,30857.06,30716.37,30756.9,616.549461,-0.00039139
2021-07-23 08:00:00,32489.99,32496.78,32402.59,32480.87,344.032756,-0.00016985
2021-07-24 00:00:00,33634.1,33777.0,33401.14,33423.77,1512.947794,-7.246e-05
2021-07-25 16:00:00,34174.08,34244.99,34120.0,34132.46,396.844795,-5.198e-05
2021-07-26 00:00:00,35381.02,35830.0,35205.78,35803.62,3272.127056,-0.00054841
2021-07-26 08:00:00,38149.99,38320.64,37661.7,37916.74,1941.042615,0.0001
2021-07-26 16:00:00,38562.21,38860.0,38492.31,38841.02,1338.443771,0.0001
2021-07-28 00:00:00,39456.61,39562.23,39076.68,39183.0,1124.505923,-2.037e-05
2021-07-29 08:00:00,39935.0,39972.5,39676.04,39840.0,858.505518,8.276e-05
2021-07-30 08:00:00,39726.0,39732.62,39635.05,39703.67,515.349568,0.0001
2021-07-30 16:00:00,39072.65,39076.65,38940.94,38948.18,372.397549,-2.377e-05
2021-07-31 00:00:00,42206.36,42448.0,41660.54,42036.55,2199.208799,0.0001
2021-08-02 00:00:00,39850.27,40058.99,39751.54,40028.24,832.145389,0.0001
2021-08-03 00:00:00,39146.86,39186.09,38755.56,38892.04,1274.107827,0.0001
2021-08-03 08:00:00,38593.43,38599.29,38400.0,38430.0,515.696541,0.0001
2021-08-04 00:00:00,38207.04,38339.84,37968.0,37984.41,612.196368,0.0001
2021-08-04 08:00:00,37828.84,37967.06,37763.73,37915.01,592.856321,0.0001
2021-08-05 00:00:00,39723.17,39849.61,39622.59,39837.85,589.25203,0.0001
2021-08-05 08:00:00,38870.58,38956.54,38742.57,38956.53,588.028305,0.0001
2021-08-06 00:00:00,40862.46,41015.99,40634.79,40761.37,976.745439,0.0001
2021-08-08 00:00:00,44572.54,44776.0,44326.76,44620.08,1650.34527,0.0001
2021-08-09 00:00:00,43794.36,43960.84,43180.0,43331.1,1587.034673,0.0001
2021-08-09 08:00:00,43800.74,43900.0,43668.78,43711.17,789.420511,0.0001
2021-08-10 00:00:00,46248.87,46700.0,45870.0,46001.23,2404.421201,0.0001
2021-08-10 16:00:00,45161.75,45267.59,45037.07,45050.56,745.386862,0.0001
2021-08-11 16:00:00,46456.91,46518.0,46270.62,46417.52,925.313011,0.0001
2021-08-12 16:00:00,44196.19,44349.49,44000.0,44122.45,1146.738911,0.0001
2021-08-13 00:00:00,44400.06,44675.69,44391.87,44495.95,894.019676,0.0001
2021-08-13 08:00:00,46103.5,46323.62,46099.47,46140.34,1071.359744,0.0001
2021-08-14 08:00:00,47616.12,47660.78,47510.25,47599.99,347.835406,0.0001
2021-08-14 16:00:00,46944.47,46985.19,46703.0,46754.09,502.299694,0.0001
2021-08-15 08:00:00,45738.34,45890.0,45555.55,45861.38,985.25032,0.0001
2021-08-18 00:00:00,44695.95,45031.56,44590.9,44782.63,1148.000163,0.0001
2021-08-18 08:00:00,44951.31,45154.88,44943.97,45109.64,378.013406,0.0001
2021-08-19 00:00:00,44699.37,44965.95,44618.54,44635.84,590.039454,0.0001
2021-08-19 16:00:00,45779.59,45951.33,45585.0,45609.82,1145.581175,0.0001
2021-08-20 00:00:00,46760.62,46874.14,46622.99,46861.6,726.301228,0.0001
2021-08-21 16:00:00,49180.98,49323.72,49064.01,49315.66,599.547148,0.00016694
2021-08-24 16:00:00,48310.73,48406.26,48105.44,48105.49,1565.000783,0.00041348
2021-08-25 08:00:00,48144.58,48169.43,47921.81,47970.86,561.856888,0.0001
2021-08-25 16:00:00,48817.41,48853.74,48653.6,48692.91,743.740809,0.0001
2021-08-28 00:00:00,49069.9,49200.0,48993.56,49016.96,841.67123,0.0001
2021-08-28 08:00:00,48949.03,49072.07,48913.16,49050.04,373.51467,0.0003224
2021-08-28 16:00:00,48811.12,48888.0,48710.0,48887.46,354.58542,0.00023137
2021-08-29 00:00:00,48895.35,49085.0,48810.55,48918.07,645.03058,0.0001
2021-08-30 16:00:00,48012.78,48136.2,47956.63,48094.56,417.48606,0.0002255
2021-08-31 00:00:00,46982.91,47140.79,46851.0,47097.05,794.6429,0.00036162
2021-09-01 00:00:00,47100.89,47321.42,46851.0,47023.09,785.43575,0.00044618
2021-09-01 16:00:00,47488.5,47561.96,47472.86,47507.84,547.34671,0.00033967
2021-09-03 08:00:00,49305.1,49486.16,49255.57,49451.47,298.13285,0.00033375
2021-09-05 16:00:00,50214.95,50278.52,50120.0,50160.8,365.23722,0.0001
2021-09-08 08:00:00,45075.72,45345.38,44850.0,44963.58,1344.08806,0.0001
2021-09-08 16:00:00,46082.9,46118.06,45860.01,46054.0,573.90899,0.0001
2021-09-11 00:00:00,44842.2,45119.99,44722.22,45110.81,963.40033,0.0001
2021-09-11 16:00:00,45573.99,45660.03,45405.5,45471.86,508.26955,0.0001
2021-09-12 00:00:00,45173.68,45297.28,45074.53,45241.83,380.15498,0.0001
2021-09-12 16:00:00,45890.61,45999.12,45853.45,45892.43,319.55452,0.0001
2021-09-13 00:00:00,46025.23,46215.98,45982.39,46199.36,391.63775,0.0001
2021-09-14 08:00:00,45720.03,45849.0,45678.01,45824.16,594.32577,0.0001
2021-09-17 00:00:00,47737.81,47874.99,47680.0,47848.78,236.80512,0.0001
2021-09-18 00:00:00,47299.98,47368.03,47135.5,47342.59,333.78435,0.0001
2021-09-20 08:00:00,44830.01,45087.05,44662.14,44910.23,844.34945,0.0001
2021-09-21 16:00:00,43072.81,43295.66,42973.82,43013.87,624.79608,0.0001
2021-09-22 16:00:00,43222.96,43465.0,43072.0,43333.36,1192.13242,0.0001
2021-09-23 08:00:00,44229.99,44297.25,44122.71,44133.23,364.79179,7.835e-05
2021-09-24 00:00:00,44865.26,44978.53,44714.86,44827.23,700.91575,-7.856e-05
2021-09-24 16:00:00,41944.0,42146.68,41833.91,41923.17,718.3588,3.978e-05
2021-09-26 08:00:00,41227.07,41691.31,41181.76,41294.88,1713.52139,0.0001
2021-09-27 00:00:00,43160.9,43214.11,42980.0,43053.83,501.83218,0.0001
2021-09-27 16:00:00,43293.27,43347.42,43230.92,43281.56,627.30345,0.0001
2021-09-28 00:00:00,42147.35,42303.0,41942.0,42142.37,955.58978,2.549e-05
2021-09-28 16:00:00,41447.18,41580.48,41368.96,41550.01,429.89055,9.756e-05
2021-09-29 00:00:00,41025.01,41196.99,40800.0,40838.85,914.05772,4.448e-05
2021-09-29 16:00:00,41698.97,41824.01,41635.72,41693.81,512.57084,5.661e-05
2021-09-30 00:00:00,41524.29,41589.98,41410.17,41536.06,289.04876,0.0001
2021-10-01 16:00:00,47363.69,47399.44,47232.98,47308.45,416.40913,0.0001
2021-10-02 00:00:00,48141.6,48224.01,47635.0,47715.6,940.94232,5.277e-05
2021-10-04 08:00:00,47838.54,47962.51,47755.0,47763.15,317.58598,0.0001
2021-10-04 16:00:00,47758.22,48163.24,47694.41,48158.06,812.1239,0.0001
2021-10-06 08:00:00,51450.0,51500.0,51000.05,51257.91,938.41656,0.0001
2021-10-07 16:00:00,53902.39,53929.26,53400.0,53646.78,822.99977,0.00032669
2021-10-09 16:00:00,54977.29,55125.0,54969.0,55051.19,759.50989,0.00015717
2021-10-10 00:00:00,54949.72,54968.98,54806.95,54873.9,1018.08631,0.0001
2021-10-10 16:00:00,55370.28,55446.66,55243.81,55342.66,889.35757,0.0001
2021-10-13 16:00:00,56168.85,56239.33,56072.75,56209.98,451.03505,0.0001
2021-10-14 16:00:00,57331.3,57437.67,57121.8,57154.35,825.98305,0.00017282
2021-10-16 08:00:00,61733.96,62062.55,61690.03,62040.02,429.77668,0.00027876
2021-10-19 08:00:00,62297.06,62297.06,61980.0,62016.73,260.86503,0.00014974
2021-10-19 16:00:00,62395.99,62539.55,62311.02,62444.47,288.47055,0.0001
2021-10-21 00:00:00,66001.4,66033.64,65743.08,65751.8,603.80306,0.00068927
2021-10-21 08:00:00,65100.7,65464.84,65064.35,65435.02,633.15939,0.00057124
2021-10-26 16:00:00,62514.59,62743.86,61826.08,62362.71,1294.49682,0.00055995
2021-10-27 08:00:00,59949.99,59953.94,58000.0,58868.15,6627.598,0.00030309
2021-10-28 08:00:00,58993.71,59311.53,58988.04,59311.53,677.14091,0.0001
