job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:bf94d3198a1de1c120983b1ee83abfb4711cc928a9da5eee6a23308c99063df1,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:e9e4f7ce007c2acebf51f68cad639908348f19d24db105525add5b3baf2a5f11,SUCCESS,False,1.0,0.015665086958114246
v3g5job:22b26922097c06493cb93725455fd217286a3a881ff5260ec0b290d337334bb9,SUCCESS,False,1.0,0.008261252880242256
v3g5job:07efebbd45cbf2173a8e8d75112757b07fc341aec5cbdbe6ac79e9be51f6cd09,SUCCESS,False,1.0,0.006692500083933097
v3g5job:cd725af107c934afb1b070bdcce0be0e3be59d8ee050d4d2296da67a3cde5865,SUCCESS,False,1.0,0.006914471806952995
v3g5job:8d816874699055b44f511d997ca0467751200d07cbaa4551347347dee1eb09f0,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:0509c421aa8a5f81bc1d88d273718a1b98804be2f6d0d1705f21707717e4793e,SUCCESS,False,1.0,0.016953503548323978
v3g5job:77c02667555eb993e983a2101f91f20948265c3594b6ff08216364a361a0d517,SUCCESS,False,1.0,0.008674793435467218
v3g5job:7be63236bee9c002179a89f9b78d718eb954b0e699c65c6646cf0be6c41779c6,SUCCESS,False,1.0,0.007614016757548904
v3g5job:7ea5b47df1914e17c0b1e011415e6c1b350f90c28203002dae5543c473538cb8,SUCCESS,False,1.0,0.007592806618838427
v3g5job:e6f2bd42a3d7807aaea3197792c76bc5d0d398d977fc7a0136d4f266f89debc7,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:0d0ce5ce8242c465aff369e4e4b45151de90cfa3ac5138e881b7b964a09e0a0f,SUCCESS,False,1.0,0.017257021250366794
v3g5job:4286400379c0c96983b38aa1b8bf36abec6ebecfe548d0e9a04f54203e005bcd,SUCCESS,False,1.0,0.008693587745483133
v3g5job:c866ed5e136c35fd01e38b0c3e8f64802fdf3644ebaea9297ecae7ac4766bec6,SUCCESS,False,1.0,0.007657406180235361
v3g5job:4c7fb422b5072c0c39ef59feee9ea7152931ee294427044e48f94b0027c5868f,SUCCESS,False,1.0,0.007644830724764927
v3g5job:0d533046b1f349aac13f25acf02dc7db4b2c511635f5ad90add9662cd1f96a18,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:0d3855a10a588df209dd7787e885ddc50a3646b75de8e59824b80ccf989fbc08,SUCCESS,False,1.0,0.01613675000131414
v3g5job:ce9d99b07ff4ae2b8e1503c6f51357fc6ae4ac2f7a189c5ab5c0531aa9fc6597,SUCCESS,False,1.0,0.008347062638278831
v3g5job:a762e578fbf91d20fa6966d1873669e9697cc9996868527501e5af1c5328eaaf,SUCCESS,False,1.0,0.007079689786718454
v3g5job:ba9efec7b769d1aa57c5b50b4e6a03ca26a8daacb4dae2d53b445b0a81df56d5,SUCCESS,False,1.0,0.007189478884921021
v3g5job:6d64bdc63906b0c8e5673236e9c7bcedfd943f1f636bd54dda761801e614ea1d,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:dc87262951af288a768c5f5d7cca7fd4ef1f07c99eeb2cf9e4b340f702790242,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:8a377f8e03b51c35ffe01e15d6056d0bca23c1c63e8d4d0c7754e409f813a703,FAILED: Training fold is shorter than the registered rolling window.,,,
