job_id,status,real_development_model_fitting_performed,coverage_fraction,brier_score,log_loss
v3g5job:7864569159bab8c40f5a098a8ec1908518b544715fd653133948fba0770e85aa,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:a846b52863f13269d659ca746eab9ca9fc43ee199b56ac1fcf8328cd20fd7269,SUCCESS,False,0.4701583434835566,0.24992236787662614,0.6929923284042159
v3g5job:e60ed4e4e398a9adbb7c563bf9f50e020c1f22e555ce973441d717c2e8d0e873,SUCCESS,False,0.7088915956151035,0.2515315107439523,0.6962171052007355
v3g5job:545bdbd68cd50ba45e75ad66b7f9dc8006716a5c6e38ed812b79d8249e9946d7,SUCCESS,False,0.5809987819732034,0.25008436667777206,0.6933164400187751
v3g5job:15c786a25974ba0d4c5ca3d3cb23c6e91d931e2e8302a2ed3a68a47c94232f23,SUCCESS,False,0.44214372716199757,0.2501214121304066,0.6933880180591935
v3g5job:af982fe364948f0cb9134b8c63054757505ef236906833f9bf0a560da43936c9,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:6e6973fc4941af5c7608ecedc383ccabe6e5467a53aa92f58858a5a346db25ec,SUCCESS,False,0.440925700365408,0.2499504373162656,0.6930486665582781
v3g5job:35884d26808a711ed8e829e0844f1041a2ad4272b0f4a4dcbb92d657750fde54,SUCCESS,False,0.7125456760048721,0.2509237734962303,0.694996461359822
v3g5job:070e1343937d0132ba65012359f869567aadffa0c1e0b1d5822bc4b96b179fc2,SUCCESS,False,0.582216808769793,0.25010928424980033,0.6933667259659098
v3g5job:43b89c736a088172a2d2232fccfe15b07f303fd5b404f475592bebecce7a032b,SUCCESS,False,0.4628501827040195,0.2503120943211545,0.6937705440245574
v3g5job:af1d9df56a2651dfffbe09092249bfdce36649306b56d13bd8f97dbb48b45987,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:adc0cd1932f35acf632fcff28e8a21bc7be67c49aa2701fea867d2343a083b2e,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:244601f5ac6b332109cdca49cede94fd758f415780498072d155c94d7780da6b,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:54cb40677904c6ad8a8708b308ed17a5554c63cad60c6d6283bc5c59cbb9f6ab,SUCCESS,False,0.5237515225334958,0.24972572668635867,0.6925978623672223
v3g5job:31bac99e092f064cd163816d6e2e959b506669be79d6925693a0a2ed07722450,SUCCESS,False,0.3337393422655298,0.2501380392353256,0.69342319435105
v3g5job:d49d40081028d970e50e9d11d29d4dce3a08961d9a3c2a778bd53008f79000c4,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:52480c37640070d610c64663cc19f5bd1b7237084ddfa5625ebbf187ad0e8be6,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:761a1104ae9880529568d9d57e6f64d2a029d4563e1a75e8a480ecadb34e9156,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:c73921bc00d89c40b74c58f4891d63429a34d263d339469fc2887b02da0eeeb0,SUCCESS,False,0.5809987819732034,0.24965412574695842,0.6924546711870803
v3g5job:0d366bfb9ddaa75cbd5780434685b8e49a5886eb702c83b2b71b40d1ee5059e2,SUCCESS,False,0.08160779537149818,0.2500702316467233,0.6932877199197794
v3g5job:f6d161065b0ed2f68d325e35055f1c0eea320ba5ff5e75bba58d0a6f0c74df2a,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:36a558d2d440e5dd162856700eb59bd4dcf6a6539530d416ce9e53bb282063ec,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:4fffa0c09d7df337853e9d92c3db52c92a17cee6a6139187e3c9240f35fae14a,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:5346c7986ee376ed0317c8c143b580b4a6ececc47be1279def029a17187d88e9,SUCCESS,False,0.5566382460414129,0.24961664771412495,0.692379893385308
v3g5job:14d279cbd406cb69dc9b3dd0d287ff46e0e1f7dc7b8a9837db3addd6dfe9a135,SUCCESS,False,0.0048721071863581,0.2500739522799259,0.6932952174751658
v3g5job:36fc20739353c484daa86e16a260146507e23844b9305a7d2291ad4ec7f07204,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:07357de6ea805c0fded560c5c9112c90058b420e2c544bf36b18084a1990cc3c,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:fe26b5ea3d42bf495c4248b4faa8eb960d0826406da0aa623f6ddf296d5e55f4,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:035458575f1d138df01f2aaa3290109384844d72edcdd6c86f09a0122b03b6e9,SUCCESS,False,0.510353227771011,0.2496558611291398,0.6924563909078227
v3g5job:98b8850bf6a96cb09fffcc3cba91b560d00a4e04138aa5e3ad370bfa359617ee,SUCCESS,False,0.30450669914738127,0.2501134075916839,0.693373853672462
v3g5job:a9a39495ea183304311549fd95ef6736390fd5bfbf1ceacc1b13428e85b198ba,SUCCESS,False,1.0,0.26103259824678654,0.7154866485643339
v3g5job:1862f822ab329c1611a6e983133dbdf0b99a496af1a3f2090b9d2d425ef6600e,SUCCESS,False,0.6516443361753959,0.24930344714212951,0.6917504031251007
v3g5job:bd00e86529cc0133a51768950cc085a630176aa4ed05498b468e7f2a1baa7967,SUCCESS,False,0.6638246041412911,0.2514985760250643,0.6961655880559959
v3g5job:9d29de4638e4c72f958d75ab37ec65c7a01b721fb1e335f78627a2bac001de51,SUCCESS,False,0.561510353227771,0.24980378744901952,0.6927538088403122
v3g5job:3f5d9fec13e68bfdf94a15d1b50fd1bb42cfbb268686c7cff0a1b777ebc4ace6,SUCCESS,False,0.34957369062119364,0.24968198861838203,0.6925100114346995
v3g5job:69e7e3e16c67890be89be68f10ae2773b5d51608b7f375040ff42cbc2ada6d84,SUCCESS,False,0.997563946406821,0.2672622502569431,0.7286565442367272
v3g5job:5170aa016050ec3d66afc91452e7b2362b28df15a21099d9a1e2e7e1ecc354c3,SUCCESS,False,0.6382460414129111,0.24921242281838737,0.691567293665769
v3g5job:25b0a56d5009b54eb509cea3a94a29b81bebab90ab844655adda7948db25f42f,SUCCESS,False,0.6699147381242387,0.25132831638705544,0.6958123699661657
v3g5job:b7630bf3144fe992406c4cda1ecb09a3cb94385cf6ece98f722f8b24361c6d86,SUCCESS,False,0.587088915956151,0.24989213433067142,0.6929315376315954
v3g5job:ecf8ccb3ac0cc71089b189520cf14ab8edc761b43e13d8274c546690ed5a48ba,SUCCESS,False,0.35444579780755175,0.24943963549485978,0.6920238034760282
v3g5job:80b9db54bdd4f0f1abdcebbc403a774aae575b030f4868ffb34605cc3ecdec84,SUCCESS,False,1.0,0.2621112443909909,0.7177454693795093
v3g5job:fabb5c01cba575a8776274e54cd6085be69fa83569f5549355b8fde1d38cdf79,SUCCESS,False,0.5907429963459196,0.24920041579881305,0.6915413668302197
v3g5job:20bf39d57e93187194f77dee8a74c0ad87d6a3dec97a3f184cc0db29c3c035c2,SUCCESS,False,0.6686967113276492,0.2512480934054605,0.6956496569378747
v3g5job:40e9e03b91b147c2c1ee94fb85ce0e93e811e910e6766c814bb5333883c1756c,SUCCESS,False,0.7490864799025578,0.24981202852761,0.69277132744469
v3g5job:ad93a9a5604c07097ca56c9365f0e615573646ccf293d179a530a644cbe4ab68,SUCCESS,False,0.3763702801461632,0.2497024251400428,0.6925504568806141
v3g5job:17592f225b5072819c36e6fb765c62a756b9304c330ef9a29cfb766cbcb80354,SUCCESS,False,1.0,0.26252315057220954,0.718605848124594
v3g5job:cbc45c55cd211f988f7218ad1a556aaa873c285bcec23dfcbe3c82d182084ed2,SUCCESS,False,0.6370280146163215,0.24944556433341794,0.692035626651281
v3g5job:8359550dae24ecc981cb13a0f3e6af5e588b9283a9e6210cbc81a524ce26042c,SUCCESS,False,0.6735688185140073,0.2511621400427561,0.6954788721941151
v3g5job:8a7c282cb60bee1019af6c0a07eb85249596f04a185d462ac4f2b7e6ac95c463,SUCCESS,False,0.5907429963459196,0.24982709384117607,0.6928013804259063
v3g5job:0dd6b8154d2e93e0b3bf06493c13d694132474490c41b0ae22ce281f902092b4,SUCCESS,False,0.36662606577344703,0.2496126979966865,0.692371166251175
