job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:a1f76cf6e7dcf21f6574e3d54053b62ba00ab03d8698b06d936d4a691a8db074,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:00501214d7898e55c799ce5dad70305469afd20b6be3682ecdf7f3bdc2014f3b,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:1eba8986588a664951a5b232a8eba92092fda6ec9c55e7b8505cc03a615a2987,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:cf01a085a4f1088d85adbed18850f072cb96c7274bf7ba8f4ed5bc25dd73918c,SUCCESS,False,1.0,0.006489086110234983
v3g5job:be5fec9826259a7c6d73866cb5c1a6ac92bf84bc146c4d618205291087a05327,SUCCESS,False,1.0,0.006502827289995334
v3g5job:23fcd028a3afa9bee604bc6eb57c8b14c30e84230fe8737bca5815ff093ce341,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:0e5afcb40a284b2ceb2073cc0475f906ac22e144bd901a10e27b94a0b0979e50,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:c715a14e57c0a028b90340226ac544adae4e7d589a0de42e3e0f557a0a7ce5a0,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:a1406c74da128d89cc072e76f9b38ad30fb936d3071368b37a7317252afcf048,SUCCESS,False,1.0,0.006267828754151803
v3g5job:71224f38db321e41e236333406017813de41711725336b58b0e01414c2bd7a70,SUCCESS,False,1.0,0.006447680889556462
v3g5job:ce0cb3d0fe8a1eb068380f395a8b75b36186cd4fa180915eec42256a20b208de,FAILED: Dynamic regressor has insufficient training observations.,,,
v3g5job:8a20b230e097e62d26caf9dc080be88c26b00c25a86b4f37e25f2a3687cf2d4b,SUCCESS,False,1.0,0.021377723071918087
v3g5job:71ee153edaa7606491043d65d38ea88cabee9be43ffd878957117697a3aab0da,SUCCESS,False,1.0,0.00967581065185613
