job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:ddef4363d5dd257d82ff644dbdd9c7bb4bc5ff1f2b2645ec56373149e1612936,SUCCESS,False,1.0,0.0024601260713452196
v3g5job:6ce4b457c3d625b20d50ab52e042d8494974a1d7135b92163d527f28d9dbf698,SUCCESS,False,1.0,0.002043100399947407
v3g5job:ba3150e02e5251a36438439cc575c69a23639d5fd9c01cd1b03030edbcab78eb,SUCCESS,False,1.0,0.0011400078311539059
v3g5job:b7ce82f0222eadcfb6e139355e12dbfef6883e5f23559c3183c4b7c8b3ae67d3,SUCCESS,False,1.0,0.0011245347310751322
v3g5job:93dcbbf565ac6fba776752b88e60b4a4c7a08b972d7a8fec6a1d2046f0fab6fa,SUCCESS,False,1.0,0.001087318578142922
v3g5job:655df7a4c8e7317c533101159befec8c215cdbb5222e2b7240b1b55efc9486e9,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:07677e6e8d50a3857f645b6953adee186839107027c3662c4e1b3f846aafd4bd,SUCCESS,False,1.0,0.0020083700847737212
v3g5job:9253ef4767de91e3886fc011c667e583902289137cc9200f4422a46b3a81e2e1,SUCCESS,False,1.0,0.0012058281205700825
v3g5job:3286ba369e31a37230adc17479ff66177d0a1eccfca3816a8bd4ab4ed821d245,SUCCESS,False,1.0,0.0011601744252417493
v3g5job:66517cb2c2c38d1d563ac602221084406d95dd1274c6d0f0513d047bb34b54fe,SUCCESS,False,1.0,0.001137615468471952
v3g5job:35d1b88dadc2ed4b0f77eef12ebd81eb00b91743656d1bad4e4f77cbfd3e2bf9,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:885587a9615a2c149eae72f7d556f843a76540a814c2d20174d961752624ca4d,SUCCESS,False,1.0,0.0019717384498611577
v3g5job:1a277ac18a1e30cbc244d379cfdcfc74be7e95eaad47838d687f0e6c108a1e24,SUCCESS,False,1.0,0.00120212001243581
