job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:ab54c61516b5cae9434694170ee4a6879712a506125f74b14b7885071042524e,SUCCESS,False,1.0,0.0030770330434755047
v3g5job:8d5306e17941b8df7310ef70e005554368c7bd24b08273cc12e1452337f181f0,SUCCESS,False,1.0,0.002123876407071268
v3g5job:c413791d4a8cc7727b4d26b71b76cde010a7d8e0af4b185031efe47388b4dbae,SUCCESS,False,1.0,0.001197611235264068
v3g5job:fbf557b4624035e9245e6f5ef72b29428e0cfc994355e0224f196b8466d2943f,SUCCESS,False,1.0,0.0011244196283931142
v3g5job:21335e05d786492b72c4cfbf58aa4283819b1e9fa29243ba81a1335866d4f828,SUCCESS,False,1.0,0.0011137322386314257
v3g5job:2ccbcc2856c733e507e4795931ddfbf9412012fb4dc2ad4105a492dca1dd2b52,SUCCESS,False,1.0,0.0032093712416972164
v3g5job:08ea22789f875373e05fc16effd80c33301a5e640be587731ead83450226a128,SUCCESS,False,1.0,0.0021364833141233317
v3g5job:473a1f2777e2e8edefb1c628f22f2c54f140033597fc5e6395fc7489ad6d10ed,SUCCESS,False,1.0,0.00118178037767208
v3g5job:8199478f2d4ca34b04a1cb324ba82b243b0ef4818b8fdf63910537040ff442ab,SUCCESS,False,1.0,0.0011125079060735356
v3g5job:11916b290ae599cc12b0e83190e9e49f1fae7d4bcb2fddac33a08a4516a3fe75,SUCCESS,False,1.0,0.0011061691134363432
v3g5job:0cce877cc54cba7fdc13ec1a2a8455134abaa682b4eb10185f4eb34b2e352cda,SUCCESS,False,1.0,0.003350983195063749
v3g5job:1bfd514c2a5a57fe292e9128bbe96e9e49dd2df6404390d85f23709030ff4bf9,SUCCESS,False,1.0,0.0021794634797761797
v3g5job:b43b22dd2b3285319ead50b8a855079bb1c4e6a6f0dd5f3a974d0c4fbd58ce09,SUCCESS,False,1.0,0.0012265202536195082
v3g5job:c750222dcd6f2d1028a1d797369696ed57544040ebe3ed5fdc162ee481643576,SUCCESS,False,1.0,0.0011410018810702864
v3g5job:ce512b1e85fe549e9bc1824bc7d71e184f5a6494f52523610cb085fb5e48bba3,SUCCESS,False,1.0,0.001124087665214747
v3g5job:98ca88e6674f47509add719252e8e60f85633b38ec60879bba1cd75b81ed239f,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:1b988db2a8a3a564f4cdaa0bf6999606733298bf01e2e9cfbab38457aefc9eab,SUCCESS,False,1.0,0.0020859086434836414
v3g5job:677c350a6549e6d3440629e3ac98cceb3e8c9093339e0333e7d4174f03dc6fe6,SUCCESS,False,1.0,0.0012383070266147637
v3g5job:d1e5d0e9b0c43c288da981e989885c9ecb8dbc26aeb635ff580b49a18960c6cb,SUCCESS,False,1.0,0.0011958394758605502
v3g5job:d6eb3f52233e97ae394e56476a9706be47bf118dd6175da12ca8a70abc0d89af,SUCCESS,False,1.0,0.001179222415465456
v3g5job:370272243bfa10dbc37a1df51a21d4d0505ce5e94e338287198fe91654e1f1ae,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:bf058fb529201fa546dc77de45aa062b4edd02cac32fa06401adc22e4dca1323,SUCCESS,False,1.0,0.00219760190715427
v3g5job:e4308b6b2faf24759ec0af2231fc4b28d8660d44c0f8e52f55193dbb50c9240c,SUCCESS,False,1.0,0.001272531820126221
