job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:d215c4eec4a5dd25d2b5b5236b6249c8b612bd1445b17f873fd5601e6601bdf1,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:911e4abbd19cf1749a2a59a1cb0a856edb9734088f92b103eec51861a648004b,SUCCESS,False,1.0,0.005196524792878144
v3g5job:7c7f6ed8c5be0323fc4ea80f7abfa0b4d60dc69985d241a9b4616b11ddd628f0,SUCCESS,False,1.0,0.0030709056327317
v3g5job:5974e955e6170991068c1d3c8bd8400bdd4af2a511f9991c1c535bac7688b3cc,SUCCESS,False,1.0,0.0030406145547189063
v3g5job:74b6936cd0a902ee6aac72bab5cde925e043c872a91cd086fd48a007432a0324,SUCCESS,False,1.0,0.0024466259177647687
v3g5job:1c42e621ebd0652e82ecc8567c8792a68ef0e7d6c6e98c36bf0f6f1a8a31edcb,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:ad4c9a4acb71dd8a5b6bfd654b3f7ed74c9aabedd78253f6c0fb46b5d5c34723,SUCCESS,False,1.0,0.0051549406796573905
v3g5job:736c7aaf47612a0bdac8d1fe65ebc1c79e6e33acef2803ec506f14b4c39e6e0a,SUCCESS,False,1.0,0.002966723137727349
v3g5job:6d4535219e301df1ea3633ea0dba542a06bd1a8b88f1c4ca460999ab7dbb1400,SUCCESS,False,1.0,0.002824856098228497
v3g5job:02156897e19563ca3f1e7390a7dafb629ed1dba1383a8a4780e31b62927efe76,SUCCESS,False,1.0,0.002431770354563286
v3g5job:2c5d7af4f79b394a19a0bddcce7073cf5f782a70f9fd0f0f52719a078a66b921,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:40cf8053ea44125c6ee081e38904e452eed0e9586334cf8189ec8d8b30318931,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:cdd21e01a8551b49f625212c18a5db1c41954ac4841e7e520b901ac868455f83,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:ac4f7acfcf137ef321d35aaf3d3cea2d2f6a28641bf8e6574e7eae2f97f3cf92,SUCCESS,False,1.0,0.00233506461442635
v3g5job:da57df587f73c1c1ce75f49a71fd7d356ee59cf677e34ee8b2e2c47d8f5f9186,SUCCESS,False,1.0,0.002245666774456799
v3g5job:d192b8b1c5e929fe27c6de3fe824b8bcc8805b036d8bf912485a614deaa67639,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:b72aac4134c19f74d5729c432116c56a4df8b3733be6862baf9b7afd4d759fb5,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:ae1191881cb9e35a9b63a89eff1174ba0ed5873311756896f05c690e81bcae2e,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:3216e23e8b02929b359c1fc785445bb5e0e0ecd34cbec740bef2e475b9e4ab25,SUCCESS,False,1.0,0.002296232695256455
v3g5job:2b45da087f2cde312a2cc60e8f14d481bd8703f3071085299d360c1f0b0f24c2,SUCCESS,False,1.0,0.002199910922369725
v3g5job:6d0d59fcf78575315dd48962c89dc74a8ccb8c61d195b427f9e59a0aa62ae581,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:767232bb6e265e984d7e6ba24620887476bdcc25f34aa16bf9e912efec1692e4,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:b568a28328cd5dc9401ae0ef2797cd4f53ba09ee4f62e4ffd23794a3f20065f5,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:6536bea9b7e2a8e3efe35b5b54ebc343b0721016f49f2121a804449a5c11cba9,SUCCESS,False,1.0,0.0023810894090585083
v3g5job:5d95f12a8da7208932fa57043e7bbfdd5304d75be9f6dd7e92e1044afb701f08,SUCCESS,False,1.0,0.0022621634112090796
v3g5job:1821736eef28623e192094625b1c401f51d99ffbf2739a446908de88eb95f03e,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:b7a71bd318192fca626585e75e3ca38a4211737219cc445d518879280984a67a,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:6547f505baac12b36a877a0026cdc7c1a584bcc1e0112f148cf95cc210777c37,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:13dbe32f4323b81254afec766b903814f61407b86bf4586c0a27ae212230b105,SUCCESS,False,1.0,0.002328384259270717
v3g5job:d070e2056e6957b23c398ede48e5be8a5846b2529c93af7f73551ff32c5b12f2,SUCCESS,False,1.0,0.0022238065844700857
v3g5job:1d776577855133758017e9da4cd1d261c3c83a36f729674c7c790aa1fc33d533,FAILED: Dynamic regressor has insufficient training observations.,,,
v3g5job:2af885e85394bdee31e2b74dd5124b5c2b66c4556c6a12fe8efc602474569373,SUCCESS,False,1.0,0.006725437571051317
v3g5job:b5d9b4d77fea1503afea05b9b096b266cdacc4b68fde96bb6f47c53ddc345919,SUCCESS,False,1.0,0.0034794161639827305
v3g5job:a8546dbd1535e2521f21a243a289e44daac35468f60951d99ea55e29d35328e6,SUCCESS,False,1.0,0.00253253611810828
