job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:f649cd9cfe5483f0d6a7916267a9aa794832cbbf42e456e8097e3682a3fcc985,SUCCESS,False,1.0,0.01365453765768667
v3g5job:74ef45d0b6a73123db2e85d4456883f3614f0e830ce72c37dc67535a866ac263,SUCCESS,False,1.0,0.011050765159181202
v3g5job:6fd2289506664b9e22268abb87a0354bb8ada1674dbda569852a0999aaa77b78,SUCCESS,False,1.0,0.005609528047367714
v3g5job:0d61a4e0d3e83434116a07efa4b96ef67103acac2b00ab6be5a606f24e40223f,SUCCESS,False,1.0,0.004350732179959288
v3g5job:5b1abe7ed998f94d919d0c0b86df7e3dd11bbc56210bd14b32729cb93324ef39,SUCCESS,False,1.0,0.004315370829757877
v3g5job:008df211c0b905cf53de6150e71f075bb38e55c7efd217f626dafe555284734d,SUCCESS,False,1.0,0.014404517692314876
v3g5job:6617938e317eac27addbecdcb9b312bcaeeb8f49b7b96aa5611e129b234874da,SUCCESS,False,1.0,0.01048576064126974
v3g5job:a3e6ad35e1d9c27ec1d628443af2bd8d3b12346d578f6d9dd3391caf5f79ffb4,SUCCESS,False,1.0,0.005550652076558413
v3g5job:a09790ff9ce8e57823b7793c37a6bdd8c71107a5523c609c06e8a58b4c459b4e,SUCCESS,False,1.0,0.004281029301424178
v3g5job:2aa1532b02e7c3aa5cbcddecbc6532fff87c212d6e9817e060343dad8715112e,SUCCESS,False,1.0,0.004246697520326007
v3g5job:d623950d81d948619e051abf17c054b4a4e2ebb38aaefddb2e92e6ec409c43fe,SUCCESS,False,1.0,0.014838244931963958
v3g5job:c31e945f63bb4d2d5cbb2063f3702d2756d2685260bd1d7f679dfe6bdf12353f,SUCCESS,False,1.0,0.011029997944098771
v3g5job:d4a5a1dc87e7d4dcb847f7a64415afd5f35f12d27b1152d73153c12fcbbf7e34,SUCCESS,False,1.0,0.005732078363417917
v3g5job:aac17b137b8e660021794f70018ce23d264eb21ebe6231061f1a8edc219af7e7,SUCCESS,False,1.0,0.00440185522803575
v3g5job:06fadced9d2839798d9fca7e85620dc04556f48fd7b849756e207f295192358d,SUCCESS,False,1.0,0.004338057788248836
v3g5job:03d658817a053d779070769e07bbfc09dd8554c93f2a2c0d594265a84ece24de,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:da04b58f2c5362d021f89a85bacf4d2765ada3a5fe91ccf7e8a4ca1f435c00c9,SUCCESS,False,1.0,0.010427107772150343
v3g5job:7bdba903cc9fd6b78d6bbbba38a68dc14618fdc404d384a801f4fd244210c132,SUCCESS,False,1.0,0.005726585329892878
v3g5job:a895fc0658c6e397262451d78ec5e429a24472a2a21f0edb2749287739e21ef6,SUCCESS,False,1.0,0.004847507843007456
v3g5job:bcea0eb1c9343de660bfcd4fcc57647fa40becc91d8883ba1ed5997ffce0d9b9,SUCCESS,False,1.0,0.004604339678430054
v3g5job:5d594923b8c1f3200e6e26077f30d1d313e8635007f34b046df0fe3afbfdf563,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:0adef0d33a0e87544f63b46964ecb16d93f9d9a0482af3c626705694b652f818,SUCCESS,False,1.0,0.010719402639338125
