job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:896cb02a340ba15f75f9ef26bf4d7ea6697ff47e3f7731f84f7883fdfafee358,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:1a3841388269c7cc6f336913d1da85f3faaaaaad4611941df28a72eb1aadbeb2,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:2f231bfa63010f218bbd95ede478ad2ff1a01b435d326fe77b0e4ad697a67af5,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:a141ab24ab13d695574c6f5960555146ac8b400b7058a7d0ad84c862be84928e,SUCCESS,False,1.0,0.0010922815758481093
v3g5job:c99465909403a82025810d7c23b1e8f07c2baaeecb6e6fcadc91a0d46b368527,SUCCESS,False,1.0,0.0011167756124173466
v3g5job:0a847112721ec2ee973a099584f7c3442ab1c1c29c9a81bd6104f577bee8448f,SUCCESS,False,1.0,0.0024234305507417294
v3g5job:080093ce48afb6a74b2648f91640bbb8d0e87d06a480f5e59f8b0a1b9d302168,SUCCESS,False,1.0,0.0019675538316340714
v3g5job:c61f4a7b5acd2d0cc6cc50d88df1beba1b652c8cfadc643f66a0241c3eb7d191,SUCCESS,False,1.0,0.0010800140263942002
v3g5job:ae94250f4674223f63e1054be817698f7caee788f14e822140bba0fc6019eff0,SUCCESS,False,1.0,0.001076915873015572
v3g5job:6d6cf06342ee0673504f181dec17f66bf6ce61dcda65be2e221c0a73732b59f5,SUCCESS,False,1.0,0.0010792862740978
v3g5job:6fb3e07b844b8b93e54d14cd80c36605ddb472fca91887ad00b68c6b80f70af9,SUCCESS,False,1.0,0.0024763253425104186
v3g5job:74d6c5620a25ddfcb806c7d9b1af2c5258f8a29aef41799dc50e2e7020ef9606,SUCCESS,False,1.0,0.0020350719827998557
v3g5job:85f3a6c8a081f28f01f6d41f564b0b40af350979ffe7e7076fd16868bf8ce29d,SUCCESS,False,1.0,0.001148253760864787
v3g5job:758a442803f69ec4fb2d46c4d0fe7e3e0ed8631c0762c582db07295fdf8b573a,SUCCESS,False,1.0,0.0011346551241265268
v3g5job:7ba8d8fe9f3575b936e9ce9784ab1962668978bb64b9d4f173a784504125712f,SUCCESS,False,1.0,0.0010879769475079387
v3g5job:74ad66e126a23ef77a4f1f7b87669be58a74bcc65204eb56022292061502bec3,SUCCESS,False,1.0,0.00221513306919391
v3g5job:ace7fca0aef04aab1e00d07a2764d6979db2d759db3fe768ee12cb2ec51756b7,SUCCESS,False,1.0,0.0018767894955425695
v3g5job:53656d7a20ae394d2a50280963e0b0bb44e564b160e00303fb5551ce9a10ef3e,SUCCESS,False,1.0,0.0010599120741043473
v3g5job:e389ba8d7ca75952a7e79aab09f70aa38fdbc48f2e3c493fa38733a42fef7cb0,SUCCESS,False,1.0,0.0010546612837329314
v3g5job:7c7ff7828bbd9f2e0f18c534d69013e04f6ef61b3f024ac4deff3dab5c637167,SUCCESS,False,1.0,0.001075014558278203
v3g5job:2a08ee731ea2b28f1c99d07f87e9ebb526eefe107670a6a92d2ae4afe282f125,SUCCESS,False,1.0,0.0022453833340236626
v3g5job:80dd0f44203eaf6c9362aa025a70885b1a8d52d0b8e701ff6b15635e96b765e7,SUCCESS,False,1.0,0.0019396038397658636
v3g5job:f30d6e20332a222d41e8e0bfcd80d8ea44a0af80f022e9d60dc4c420e51b77a8,SUCCESS,False,1.0,0.0011015201220284485
v3g5job:bbf0b3cb90ab181c84370d71f44c501da0ed0c0d87d00493dc90cebd2e61c443,SUCCESS,False,1.0,0.0010786012742820066
v3g5job:8c34f61525edfe513d9681a86ca2ccda44147f44c37d383c53c38fed96e31d9f,SUCCESS,False,1.0,0.0010741296020792875
v3g5job:5bf8db50107261c467fc0e37fc534bdfaf2cb88d9ec4aa6770bd795c189378cf,SUCCESS,False,1.0,0.002250961813467766
v3g5job:0a4e15992ac964dba6fd56cbf9eac83d5c6be11bb6ae5f44cee566c160e44e2a,SUCCESS,False,1.0,0.0019463506559426378
