job_id,status,real_development_model_fitting_performed,coverage_fraction,brier_score,log_loss
v3g5job:39ee5a8c827ddad21096580bf9b094ec454460cf2bfa71fc19e3a74f1dc8b59d,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:f8fca38d0c2be98119719921a810cdbd4c0bab3cee34d0e40554be720694d638,SUCCESS,False,0.7226277372262774,0.24932162429007873,0.6917926351270296
v3g5job:1e8f8710c8f35009957480418125a0afbc891991aa2683d33056b08edbf3459d,SUCCESS,False,0.8722627737226277,0.2527973535776901,0.6988156630528736
v3g5job:d530ff4ecac6e9906a92ecb1088ec4d610497cd02bca2d8108ac538982e38536,SUCCESS,False,0.572992700729927,0.2505919184416873,0.694338987228133
v3g5job:143ebaf3d5bd108ae19c8a8e2f2cfdc1c008f346e8fbb3adaa88d07bc492ad88,SUCCESS,False,0.42700729927007297,0.2506372088084817,0.6944258575345186
v3g5job:7f704257affe626c8adad71b0f19eb4a93a36f7439cca922f76668fb423dc60f,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:b6b12e890c74dc6174d8d563fa9e6dc18687c0e4a91b3e6fad6dc83255d348c3,SUCCESS,False,0.7372262773722628,0.2492494622739462,0.691647765897644
v3g5job:2b9b1191489ffb0c226df9f7a68170362872effec8818c50b49965c3a81b97a1,SUCCESS,False,0.8795620437956204,0.2529118955005841,0.6990429515856639
v3g5job:739783bdfbf4cc03b33c2fbd38c3396b6992ef65c29b6ddede368176047cf850,SUCCESS,False,0.5656934306569343,0.25052157974684075,0.6941967275916835
v3g5job:66d8db4a3822bf020d465d84fa6de638f8ae4fb6a90753bd7521fccbffae72cd,SUCCESS,False,0.4343065693430657,0.250622656753966,0.6943982842750586
v3g5job:fc4da893707b78862f22efc1266291c460c542498a005c5b0249b4f6f2e232eb,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:425270b42acaf211fcc46ca02e132fa15f2ae1fc157092287690104e816885c1,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:9a9a233b4ec065d13ec2583923ff1e07a5046312e0d247a6ad4cb5929d4a4419,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:f2fa7682c2df7d71075002d2fa9969f588a4b884261dc64073c3c00513b9d529,SUCCESS,False,0.5547445255474452,0.2518361594267776,0.6968593427130946
v3g5job:f750324b1b61096c91ec9afffb2a36da9c6ccd2af61753cacb7f6d3f8b7ac1fc,SUCCESS,False,0.0036496350364963502,0.2505099214939049,0.6941673008859486
v3g5job:b26fc8be9c833be5bc1c5a31362e6fd0a03807549d5661a0a6ede7ae8feb59af,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:9862bf9cafe9ac8836795c792b603c3eca4b3fbc8a1ecfa09ff9b56135da4f97,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:453189c1cd0591c899b28263f41e8df7bee85a887386028293f1da0ff1ba3cfe,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:a661bae60236df44e334b4cf02248b2d79014592e34c23bc8bdfa41d4cf9e058,SUCCESS,False,0.5620437956204379,0.251832039394263,0.696850968757761
v3g5job:785a5df60d810f69801ea08a28de0eec736f2bdd798131212bababa2dc444e1b,SUCCESS,False,0.0072992700729927005,0.2505106248214887,0.6941687083164044
v3g5job:f51fc2a9319827d0bebabace327c9c32924148e7e39f93d59897801720b839b3,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:ff8076ae65bc3b38a2fcf48e297c8ced9aac706b0b4c2fb9925340feb787a163,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:efb0e94f513f29edd64c8a014d82408a8c44358158f99be08208b1b4ca8d2049,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:5d158f94123d2b8474c67298a8b1bb099709a138a4af6554f35c0fdd53e9812d,SUCCESS,False,0.5583941605839416,0.2518339223845882,0.696854867412606
v3g5job:075c132cf8f7c98061c7bf1fbb7094b01c100bb63c61723637451a2e5785c7ca,SUCCESS,False,0.0072992700729927005,0.2505184619375328,0.6941843914694626
v3g5job:23ae9467c43cc8308061efe93e294dae18d98d5061c747c7e4b2849a7d722c16,SUCCESS,False,0.9854014598540146,0.2709427333654722,0.7366501374818332
v3g5job:91f1467ddeda74ccd8122943c16dfe1c8f4a4efdbe97eb4ab3f97b2a55abb95f,SUCCESS,False,0.6459854014598541,0.2498990290315658,0.6929515886695964
v3g5job:e5e4a5d49f73d93719559e99faad5731a872cb0c5357a59c7432013d60fc38d1,SUCCESS,False,0.8321167883211679,0.2525677241241625,0.6984076718529698
v3g5job:b5ed255be440ed325c33b62ecc040e2513cb1ab441fc8b7a60a8affca484fcfd,SUCCESS,False,0.5145985401459854,0.2514843244645883,0.6961391068838876
v3g5job:1e265d165e336b9453760aba144bdf6e1a5deddc5259977e1a876a82e3e14fc8,SUCCESS,False,0.14963503649635038,0.2507314445443124,0.6946105903160131
v3g5job:467e1a4ded794dcda92649da7815df716c0c084ba3a1f1138514c9ce486f1166,SUCCESS,False,0.9854014598540146,0.2699770166810685,0.7342971443317067
v3g5job:6762c50875fa771f5b41550d95afa94ebfb427302a2f9d9232dd5a51ac0cae2e,SUCCESS,False,0.6459854014598541,0.24995632131177198,0.6930665431571196
v3g5job:cc1baa30159afdf0496a4afcd7895ae0d23efe82879f5ad45c1d0982b36affe7,SUCCESS,False,0.8321167883211679,0.2525725090578394,0.6984170835232919
v3g5job:9675a678ed5e939e819cf56eb90283eb00afe26cbf3c34756f15f8fac30e4596,SUCCESS,False,0.5145985401459854,0.25148208255705334,0.6961345600767845
v3g5job:7e5da0185a6a97bb08697f2ec31315a3d8d26782b1e0dbbd922db66371e1ff88,SUCCESS,False,0.14963503649635038,0.25073207173762097,0.6946118439785418
v3g5job:4dc0d8e317a07b854141615f677df00f0cad7f97489f96bd5751bc02d0b20a1f,SUCCESS,False,0.9854014598540146,0.26974860842969856,0.7337549556634488
v3g5job:31b8e36fbcbb4464b9125f3003871b5abdf2d81b33751f8d69849f61a4c95a3f,SUCCESS,False,0.6459854014598541,0.2498674018569269,0.6928876280979583
v3g5job:10a4b111e7167b76e99928170340e8c493bd5ff5e460ded6c3b84d99228b817d,SUCCESS,False,0.843065693430657,0.25260911642789335,0.698486909499885
v3g5job:982cab7037f118ca326d45224f7d07653a7e3647d2c1fdd616b55276f5107463,SUCCESS,False,0.5328467153284672,0.2514574840466284,0.6960846577494109
v3g5job:6e20a6a68e58a60476348e55c40dd95cd87db6a7b0ca92c243d0cd96d895b351,SUCCESS,False,0.14233576642335766,0.2507379517862234,0.6946235981049401
v3g5job:190264c5d8b6a7475187bc67a64ff0c635998217db263063d5195c4082127167,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:f1d1f0eb5ac96d493ca4e76331859ad8f8d4f2eee975b80ab227a4e9e678ab51,SUCCESS,False,0.7262773722627737,0.24933804956012642,0.6918255376151341
v3g5job:5798663ddaa4a2a555c974949b4b362b0f4dada418342e0b317678f93244fd13,SUCCESS,False,0.8759124087591241,0.25281012489128835,0.698841336532141
v3g5job:fab2be4bc15b3c289d215c0249eee8b35c8a957c47df508eb959b24b330c110b,SUCCESS,False,0.5693430656934306,0.25057655608694174,0.6943079684149654
v3g5job:4346597ed02f1c1c116a8268471ab3982f67a86a58c962611d73a45af37b1bc7,SUCCESS,False,0.42700729927007297,0.25063621466208147,0.6944240641205129
v3g5job:39556e8e399ad9648a5ae7e9ed2935fa55bcf3aed2c96af587b8a48ec823220e,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:d7a579d52f877fd7c486181c4ea26d189af979040b1cee24978702d598d1b33a,SUCCESS,False,0.7226277372262774,0.24932162429007873,0.6917926351270296
v3g5job:09a0a654c60d51310995c92394220fd29d9eab74f1ac2fe6250234464752d923,SUCCESS,False,0.8722627737226277,0.2527973535776901,0.6988156630528736
v3g5job:ef0bd8742359821d40babbbb4fcfc6a59d6231bf1239f44c04e73ca821136ee6,SUCCESS,False,0.572992700729927,0.2505919184416873,0.694338987228133
v3g5job:dff287167209a7309730cc47379d74a9d5f7e791ce05fda97a81b53ba4aa726c,SUCCESS,False,0.42700729927007297,0.2506372088084817,0.6944258575345186
v3g5job:30e4eff344a1b473edce5e0415885b7b7fc8224a111aae7a57d119052b41bc73,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:409be4c3eaff18a21d0851f12cf39e8d975e6e31d21a8e72c64f526d16e61479,SUCCESS,False,0.7372262773722628,0.2492494622739462,0.691647765897644
v3g5job:1ae270c7fa104fa27681a1428d69001d65d8e925c997e7579d42a9a9f4b98d33,SUCCESS,False,0.8795620437956204,0.2529118955005841,0.6990429515856639
v3g5job:9558f047487f27ca29b861d8e514538fc8a612a4c9dce5f21f721a90070f7f3d,SUCCESS,False,0.5656934306569343,0.25052157974684075,0.6941967275916835
v3g5job:0380e247abe7ab9341f2ce2a26e9071b55deaa818084e2ccbca8e82dae31aed0,SUCCESS,False,0.4343065693430657,0.250622656753966,0.6943982842750586
v3g5job:b7eb4a3cc29c8a9fcd697144c222472d70af93e744d7a184c3a153754091272d,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:d0e0a1f5f0b89a73710a70c4db0b3fff2b7e19ac5a48ee38c400b86e23206aa8,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:5fcfdeb606e2016f451d4c33a00a31d6230cb44c6a0ee853143044c68ad93918,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:52db07cfc305f79cdbb14660b92f9f6a04c791718a5e36ca26ec90da9068abcf,SUCCESS,False,0.5547445255474452,0.2518361594267776,0.6968593427130946
v3g5job:32739a8f12a9c7533e91cd4cd787f7969e0e4f6203c9da55a90822fefbb777f0,SUCCESS,False,0.0036496350364963502,0.2505099214939049,0.6941673008859486
v3g5job:837f3ad11bf96cba38e252602b325997027873209830454274dd995435369a4d,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:594748bd189a6b31c59500d8577468037b5226096290b028d3dcc86f2e646183,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:914e8804ea81d726d76ef983102f4a39e8e49ddde0400dc8268bd4908fe32f6b,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:34bef0c978a3bd524d40f4d81aaa2bbcda2a08fd51527cebb9c2785505ec319f,SUCCESS,False,0.5620437956204379,0.251832039394263,0.696850968757761
