job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:b46f986a6f94b7af889db21dc2ed101a38acded9706d5ff80f3eae8ffff9dadd,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:ad95926e37020426fcc50bf7bb8e4e3b87be67459fab7379b8f5571a2a377b22,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:0d38d0ccbb4123893dd655a3e0b23e36f7cb649d174b5ace68841a18c06764d5,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:0827a17dc7dfe4bf1532ada75a2ce4625beb0f74045c13c16ed5e9a03ee3c19f,SUCCESS,False,1.0,0.004104288747675951
v3g5job:f8ca6b1b6af2669e9c8b8a2da16d6832e7fb775c908c5000f8d75253e98c6f36,SUCCESS,False,1.0,0.004165426934418776
v3g5job:dabb9a3d3721b8fcfd056f07253c85d2b38b9e8e12413e2dd730830ce973b7ed,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:a4700d51fb2c2e41182d0a4a9e554d55e73ead3c16be7fe65e0a7a064978ac4b,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:247a795602290f18f9e7807c85621486e9d03e4d2f904b63071ff2d6176b9420,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:010e02273dd1d19241cee2fd492c9217b66fe052de11bd70523d636f3936e6cd,SUCCESS,False,1.0,0.004267265964938156
v3g5job:0f96033bd9433f3e618e2cd7ddc13a38dcc84bd7c0dc4a6a81cfc78d0c84e147,SUCCESS,False,1.0,0.004301975074461766
v3g5job:1c09c58779ab237e59a82312287b4d356e0b80472d2f1c6197d12dfed6fc5f0a,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:b67c787063628f7728e173c3bc45c65f28ef3e142f621f42f2784136d4369764,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:e39768cb6c0335be533921e6b4c4ded097a249b763014e97e64b1886ad518a8e,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:d0ffec7ef3eed1db77a8c304994a41b96f68dc15e61d41c1dfb1b5dce5183257,SUCCESS,False,1.0,0.004185154317084638
v3g5job:4404a19286cfefb15d72e565781d6d35ea0768a5ed98f1baedffcc4a8d479b8b,SUCCESS,False,1.0,0.004250816848352338
