job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:c133953adb88dc6be7d17e6acad9b7d172897184f86d2ec656ed32f574e80af8,SUCCESS,False,1.0,0.012724457364829423
v3g5job:8a21994416568c33fcc4b17733bdc446916515bbc1e3cfbc00d41a94042346dd,SUCCESS,False,1.0,0.009463330910865448
v3g5job:a180ed210431db809d1c54d5eece964343b5a34142fa22a0eab7b3d78967653b,SUCCESS,False,1.0,0.005088824292255853
v3g5job:9d4c5e4d363dde452b46cb1a46c4e4b26f311a75235307a332f8b549df094cb1,SUCCESS,False,1.0,0.00402413589636946
v3g5job:8fcfc6a857b8acee6801021c684c9621e5f3c4178dbbcb20acfece17fbeca998,SUCCESS,False,1.0,0.004079701611681936
v3g5job:4cbf6870cedd07e8e3a6a422648c61f45ef89dd38452d177e98c6a1a798ad45d,SUCCESS,False,1.0,0.012679681587229747
v3g5job:8db4e94a946f8ab891430d0d059d0f6b9822126518145f43b30daed03b3b5161,SUCCESS,False,1.0,0.009460925428139139
v3g5job:b33336c1d706a59a04bd13ff0230d63fdd2bf20048a0e0901e8cf74b8657660c,SUCCESS,False,1.0,0.005088082232825094
v3g5job:418caba47abb3b67eaedd9840a6f8336f92105465bdd69b3a96a4d1383e4f486,SUCCESS,False,1.0,0.0040239032383927705
v3g5job:7b6b753b2b03e26baef2669a31ef42ef3d86fc8233a8e3bedd00406c744b264f,SUCCESS,False,1.0,0.004079544660285397
v3g5job:681397b175b26ae2396f7e03a4b966a3eb3a833ee1623a8d9efce398d47a0731,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:f7233f9d5dd7ee945158f7a389fca30ae519dd9bab70b4c17e66b6ed5cf07165,SUCCESS,False,1.0,0.009179485819743849
v3g5job:66c1a10bb37befde1abbc3da4b74ea7281c68e6de8c9a7561cd87714ce161fa6,SUCCESS,False,1.0,0.005501365885688482
v3g5job:3cfff39ac832e92520de2e453b3ddeca47cebf6d37de6b685d399ebce5000038,SUCCESS,False,1.0,0.004438366620976425
v3g5job:11693dcf3fb6e87bae60ebf68935e9547a11bb2cb490e9c4306c74d13a99cad1,SUCCESS,False,1.0,0.004271034515214316
v3g5job:fe5378b9811fc8d6cc94bedf0de3feac8dd503a385ae8cb309da69bf3c002e51,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:c558917018e090c112e59adc0b7e6848918d5790bebaefcb31b7b9b6b6144f16,SUCCESS,False,1.0,0.009201987320746076
