job_id,status,real_development_model_fitting_performed,coverage_fraction,brier_score,log_loss
v3g5job:6b6a820915235ee5cd5f469f5f55b8e4417da56e4e030051132f2a1a74bf47a5,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:1209892adcb9a7685726f7967f74400dd899731dba20e506644788a266050843,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:aa4f967ec3ec1a5215b87b0cc36def916d95638aa0dbd14925810de65018c5e9,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:2c404cc5b36823a89fda21fb2150c0a77776191b96cc4f0a28cdb477d25e7dc0,SUCCESS,False,0.5237515225334958,0.24972572668635867,0.6925978623672223
v3g5job:09e22cf6c52996b13e0a84a09612cec0c216090f6e5059e5d92a40a79531cf20,SUCCESS,False,0.3337393422655298,0.2501380392353256,0.69342319435105
v3g5job:dede0b2066b13c1c4a8d008274ae44a108acba97a94afa63e506e456c841e7a0,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:7e967922c05cfc55e1bb11453c400a0988cb5d2188a6ad03dcc83a7625d65f84,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:99489ae9d57b5405a878fe8594e1dccd39984915ff65e5b1878b5df8ddd182ce,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:af393b0bf0e5bfa4dbacf5148721105d04f7e45521661290fe95080525106579,SUCCESS,False,0.5809987819732034,0.24965412574695842,0.6924546711870803
v3g5job:92764f60598368009965693b19da552987e827219d80351a65181bbaf02bf0ad,SUCCESS,False,0.08160779537149818,0.2500702316467233,0.6932877199197794
v3g5job:fec47ac779343d41cb0397949fe1d25659af42e82f127bd47e422bdda3b89b8b,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:c9b80f0bb3459388c44b956232d776dc5d044ff880c274040b8f38034e12c34a,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:8fe6209302ab06f9e5f134cf0283c295f589dba714c32343a851989f3ed2cd1a,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:ad825ba66a075086a173aa2ce3b467034257d6f0cad2a9cf0d49b073a828df3b,SUCCESS,False,0.5566382460414129,0.24961664771412495,0.692379893385308
v3g5job:ff9662b9c34d2fdb7b3b52d9fb7edfa43aa47bbedb755509d7500f613365628a,SUCCESS,False,0.0048721071863581,0.2500739522799259,0.6932952174751658
v3g5job:d2d8845011fc9a3dce4ef9b1ce909ae62a5ff705d10ef8f7be9e1221b8267259,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:911aaaf8049ae89970de9921893b54ee5b91a007a46a15bde639265ff2dbb6d5,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:cafc31d98456d7497a1296f64fdce979795418d4c32591e5863ff1a6b9f2cff5,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:fdf7b0a4e8e9d9ddee2fa837af1e634fce9b8678165528a744ba7c10fdf47cb4,SUCCESS,False,0.510353227771011,0.2496558611291398,0.6924563909078227
v3g5job:d433e183e1a17960a5f334cb6e71895f6e2d0a81157e9da66865c57911aced51,SUCCESS,False,0.30450669914738127,0.2501134075916839,0.693373853672462
v3g5job:3d7520f53dc7c10aa062a4a17e81bea899cdab1a9c2a3ec5b3083c0a61595c5c,SUCCESS,False,1.0,0.26103259824678654,0.7154866485643339
v3g5job:57314a119e10fd9a4f9d4b7da4711409c972b95851c1029ed21ae543fea96d18,SUCCESS,False,0.6516443361753959,0.24930344714212951,0.6917504031251007
v3g5job:d22bc3bb5ec7a0113a345214cc2f99b8e15a5e126c2b63d29895df46004affb7,SUCCESS,False,0.6638246041412911,0.2514985760250643,0.6961655880559959
v3g5job:1aeeb28b715ac16d2725506db847bbca0de810e2a166846d6c569643dd8eaeba,SUCCESS,False,0.561510353227771,0.24980378744901952,0.6927538088403122
v3g5job:c375efeefae1aeb772e377e27080ee4bdf37f244d0fc66393a13e99a6613e793,SUCCESS,False,0.34957369062119364,0.24968198861838203,0.6925100114346995
v3g5job:a6cbe1ddeac6fdd073231b38044d6f38d17ec42520c8b2043724609528b47723,SUCCESS,False,0.997563946406821,0.2672622502569431,0.7286565442367272
v3g5job:fbe4237563a9aad7713fa3f25897363046841f98c9b4c757dca11cec236ff711,SUCCESS,False,0.6382460414129111,0.24921242281838737,0.691567293665769
v3g5job:470255797704cd38874b74f3c63199b0c284353d69c2e0baebe099b907032f80,SUCCESS,False,0.6699147381242387,0.25132831638705544,0.6958123699661657
v3g5job:f5caa37f8079f0a5c2dc7375e0c278eca79fb5d349b05e525642b99ece4943c0,SUCCESS,False,0.587088915956151,0.24989213433067142,0.6929315376315954
