job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:07f1d7a280114fa7a7ae2e5e92ca27a451c4b39db29981e0cd2c7db0fb4abebd,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:a42b19307ce424231b38873cc3da56f2bca09bb4aa5ba61fb85e404911370eae,SUCCESS,False,1.0,0.0017344684074560583
v3g5job:99f3dd2fa09a369798a8f7d6b30d6c4db4d3704d8c69a86487e499d9ba0c480d,SUCCESS,False,1.0,0.001044290937528099
v3g5job:edb87e75e88fdd3a04ef854b5155336b2cdc5a6c160506f510405027d387025f,SUCCESS,False,1.0,0.0008099013998160543
v3g5job:5e74ba87e2566c8efc7ee27f737fa1f777a1a89c04330ec53bfc7cf8b957e74d,SUCCESS,False,1.0,0.00189973193158378
v3g5job:74f16ef3864f20818ae0ad354ce6fb2ef5e27b57bb5ca1839912f141d3c01e8f,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:fb4a6222b8961846d7967beeb5455f4d6010c88a1abc1332333cb82f882d64d7,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:a4685e193fd7f1705a2f45d5e4121960af03b087fb291af70297bcb42bc6ee0a,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:b904a405d62bdb870d94af10193d36615d6f3e932326d7b70df805dea63ba6f0,SUCCESS,False,1.0,0.0007829263659481701
v3g5job:a5fc75ace243dc325beb403cd81d2811de07a214c067a4dcfa73aed32e6d0997,SUCCESS,False,1.0,0.0013585437061176388
v3g5job:a0a202e8ebaf4f345c01cc8c74dce6827d508799ff4910484218f06f567492c7,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:556dd5011c6053b60e3f30574df347c8c9617bb72f9373785c9c02b7ddc68b5e,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:1b26a8cc949a6495f12ff2af6e7624a5652c295628ef8690a2d389a8b6b113e0,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:f89ff8a63bd49c76f578f9d14e2e7deda41eaebf88fd70b415195c31ec143af1,SUCCESS,False,1.0,0.0007988458423525897
v3g5job:51e5b7a262a435d437df81300bb5ebba1aae62fc9e7804538897da6f31c1f4cf,SUCCESS,False,1.0,0.0018607787055700212
v3g5job:9d1cf9df41a1d7e8b43d665930d2c3fd52bd01cc56fc137f0e1fb4245342a981,SUCCESS,False,1.0,0.001602820412611258
v3g5job:7854774680605d94a91848c5d6342dff0621c058c30ee94630318121f50b89be,SUCCESS,False,1.0,0.0012224701544836102
v3g5job:e7f24fb7d30aaa13032d34ba86568172649638b3b5977e739163ec06b21c40ed,SUCCESS,False,1.0,0.0007408823812755939
v3g5job:731aa9e097888250e5cf5a9e4f437a9736cdd483c7bd17d05d0f3027cf2d5b03,SUCCESS,False,1.0,0.0007330172540256466
v3g5job:b0e854a93e1c03b9dfd9ee18e89cfb09952b357ab831fba7a77e53ebdd8907ff,SUCCESS,False,1.0,0.0007210500316340354
v3g5job:4fe05ccdca4ef296efcea026cb1f8e5c4b17d5414c6d65b6e77b06e9d3bcbe6d,SUCCESS,False,1.0,0.001676477900578543
v3g5job:704bacb2b36f9a98d737c5e8447f00e8f3027a04cc7c07f7f9451bbbede4314b,SUCCESS,False,1.0,0.0012319319082839026
v3g5job:a04615ab48440192d3eed644bf951248145e92e8857feda8b94c2dd7f7144a63,SUCCESS,False,1.0,0.000741487032807639
v3g5job:f9384587865ca45733c5178fc012f2a6ab1c36ec1f50d3880bae926b0f32fdc1,SUCCESS,False,1.0,0.0007338521799889749
v3g5job:8ff949a8c15f7fb70142999bbe9a4113c1070227a2c2c098bd7db04c220ee48f,SUCCESS,False,1.0,0.0007215057721791677
v3g5job:5318510edde7b7aa47e81ce96b60bca98039e25bea8459d9cdf43ad48df2b5e4,SUCCESS,False,1.0,0.001663306701845913
v3g5job:b7372335f1c90a2f9771fce50962868e8a41dba64f2ad672b1d683496c28cdb8,SUCCESS,False,1.0,0.001230811156896018
v3g5job:ae270891e0d38cda539a74eba97b4ec50ea51caa1d0028deda5ce1fa2b948a89,SUCCESS,False,1.0,0.0007414272492577299
v3g5job:7f779fefea7a21ca01fd0a271a9c37f2bec522c40828cdff815d91ed37dc007c,SUCCESS,False,1.0,0.0007337738736043323
v3g5job:0ff73076c64bf5e31cadb3135571922d7bb00d66930ea86ec9153f37229cd2cf,SUCCESS,False,1.0,0.0007214632793235855
v3g5job:7da97faf3dc637e0ffe41e32c599fe259c90bc79160ff29d4259011d684d90bd,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:5a291a0271db4919be4c3a07f0dd7110b9f00abf19a1c3f31eb782845f3ea063,SUCCESS,False,1.0,0.0012179908214910425
v3g5job:a988d149b32588e745704093673543da52d84c3c75e49d03a12a3438d4aeffca,SUCCESS,False,1.0,0.0007516706489719872
v3g5job:d79c73ae3551fae67765c9a392abf4c8a95942d42b3d6dde31c8c874483bc70b,SUCCESS,False,1.0,0.000777980538330627
v3g5job:92bdad5a1b6b50853a204050969b7f528fae8bd27705c7b85e37489b66d4bf84,SUCCESS,False,1.0,0.0007439222599530415
v3g5job:dcbefd073804ad54c9773f961fa78c7dbc5ec18cdd3292e70afe5bf0c536d170,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:d930a8ecbc4b674d9a0fa14311aecae48331af2118429dc055c221860d8009d0,SUCCESS,False,1.0,0.0012285000789758267
v3g5job:ff921505bd782d3663ec6d3d857b20997ff1a6f8ce8b068ac64b68be6b5c653e,SUCCESS,False,1.0,0.0007522841750742611
v3g5job:51fa2d8f8ab77326fdb4c631b1f14762670134c49d94dca129be3950cb7dbc92,SUCCESS,False,1.0,0.0007806746316507361
v3g5job:815e51fc5097232a444e41df0a1454b48b7bfc5be7a0d1a4128828e394b90f41,SUCCESS,False,1.0,0.0007453408689931418
v3g5job:6360b31d2dfcbeecc267f29de01d1b23f41546af772faa39cfe71adf70f6f8bc,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:d310f078d096a313483189f60ad7e59b0115aea6d77325503de30a15f5bc06b4,SUCCESS,False,1.0,0.001227219088767882
v3g5job:3c5382fe5c822ff442e38d8b84543d0d2595aecf861e1f4f99aae983438a8d0d,SUCCESS,False,1.0,0.0007522226550940065
v3g5job:40e762570858853327df21937ab1eed075998fd9cede0c94000fc0ccc2f554b5,SUCCESS,False,1.0,0.0007804134427092233
v3g5job:0f0533df5980659e74f68632113de73d2bdf36bcf8db55097e70163aea306a2a,SUCCESS,False,1.0,0.0007452035463404804
v3g5job:effe87b499b42c76f5541a52dae8af670a36499e6bada2c0ae7db8c3b6710234,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:4a3703cf714a873db09ec371ca65bc728dafae2ea5a05c85e623a389c48ce7a4,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:71a811d953abfa50e0edf85b904c90e523555e554cbf5c38ebaaf90ab98964c0,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:1c7102464d02c5a144745bced64795a4e9b2b45d6262feb3ba6c46d9dc3b0572,SUCCESS,False,1.0,0.0007454132291236423
v3g5job:725f280144a5e75c79a1b17697b6581792523b01d625ca87b59ed02be8d840f9,SUCCESS,False,1.0,0.000735479438656958
v3g5job:7b30eeea236f776d3a802032b49766d3be7cb7dc1c0712550b0d219d1ec6d3de,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:bd6733589c63a8fb2093155374a853eafdcc5c51078df62fde6292b0f38dca21,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:f3bf39f7709f247474e60babd32123c38dbf0d7442e078c76bfdc50c5ce6a732,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:04902654e37f4ddb7145cee7f27f23c9458951f72d7ed22f27e93d8143d604e7,SUCCESS,False,1.0,0.00074531791747163
v3g5job:ef1bcc14c8822c7b598634b11a15c8f0d6cd4595c76366a367920d38b6453b91,SUCCESS,False,1.0,0.0007354160909588175
v3g5job:8fb669d49347bdb9683aba80559c259e790a4c6ebbd9be462c53704ab2f9239a,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:e3905f4c40f596b15c5dbf730113adba1701fe8edb82d7cb96a801ddb3ed838a,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:a4382e4688225da47a5e47898a991703968c203276a8870b5ecddc2b00a6abab,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:1e4dd5d3bf431b19c396c8a15230b0233d55a840deed0e871ed8a673ced6fc4e,SUCCESS,False,1.0,0.0007444054260787898
v3g5job:6cb28cb559a4f6a190b4b1846fa4d32543e0445a24c82ce1a6e875c0c6ec5eb6,SUCCESS,False,1.0,0.0007348049393909383
v3g5job:b82d2720f2b0be87c8f8efe1da8b25d2e313649dfba62f5ffb7b43b8b112a38b,SUCCESS,False,1.0,0.0015490045754808753
v3g5job:da6fc4b383702c693b63bc90e5cc25bc7c6ed34bc53a73faa01ee9e53f9c2279,SUCCESS,False,1.0,0.0012496512261842274
v3g5job:e02e4f59198214eddd565200e34fafada6bf177d9bd1f988e23d58fe24a453ca,SUCCESS,False,1.0,0.0007198822654945609
v3g5job:14335482d4f780620f55486a73a514396e7e372b717e2b11cd97ce67a339d668,SUCCESS,False,1.0,0.0007304778374415918
v3g5job:46d8bb4da0e747e6c1ced424b5336b15f7609056724eb46bc4fa3971151bd2f3,SUCCESS,False,1.0,0.0007046720979552759
v3g5job:27fc58560639a6a3232d37a2054ce39ae74d914685c654190f950b67976f397a,SUCCESS,False,1.0,0.0015797824422596292
v3g5job:b11a678a12788a0a75461adaecf9528ce720401d956092dad0cd5ef28853986f,SUCCESS,False,1.0,0.001303163237075495
v3g5job:a3aaab4f086daea23c272f97e25a6835298934c674d34a63c121256c48e91a4c,SUCCESS,False,1.0,0.0007466363906027095
v3g5job:d882d62f6f2682530e8f578bef5485a9e4ea8dcbfb0cac1e971eb35f82a02fff,SUCCESS,False,1.0,0.0007604119979869191
v3g5job:19a67a7a488b3a5548ca1d458d0afbd9859dc782875ffc30a686fd83d0eab7d1,SUCCESS,False,1.0,0.0007141395894704212
v3g5job:4a42fc82c9984ef649b7ed789500688c8734a48c089f5bdf4b0caeac422d89ff,SUCCESS,False,1.0,0.0014407019349568172
v3g5job:466a618af6760af83d11f99fd421bdf4f5b88345fc9c1c326d411f8796e29639,SUCCESS,False,1.0,0.0012196147928095382
v3g5job:f2bc9a6c7977bf5d4ca4c11c14f7e7915a89aaab3f86aadd7b70342b46bca436,SUCCESS,False,1.0,0.0007078025876423114
v3g5job:e6e1a3cb37f1090c09bcb5f0b07b3776e7863a36f193b2e03fed51cfa7881ae4,SUCCESS,False,1.0,0.0007170321135872819
v3g5job:1a005cc0cbdc0917523f2b1cd352a310753a1d8218170ad1bd0d05d3aadc3ea0,SUCCESS,False,1.0,0.0006998835653841761
v3g5job:c3847c78c82ad12262538114658cde4fe46bf00282f3813b29ba561b74db9e10,SUCCESS,False,1.0,0.001454578889641611
v3g5job:912c1e600651d62c0510548fe3c301fa9d1b21f8a69410d43f9fbde330bbe16d,SUCCESS,False,1.0,0.0012534752535906962
v3g5job:9466aced68f47dfc67cf6e0f36150325343d677cb6b90972fdfcf2d0023a7c0e,SUCCESS,False,1.0,0.0007241013227883422
v3g5job:254afb653fe076eb813b709f0ff711e18c4977370a4cc9e57a5fe58f7b20b3bb,SUCCESS,False,1.0,0.0007373809505940666
v3g5job:fa548b1c1ec68342a595f8e5aa80004da56a2c996476ba48d7c2063c01258cfc,SUCCESS,False,1.0,0.0007051880376887001
v3g5job:d264e2feb04471c018190f03dcf185e9af8279b308405f6abaa15b588d50b94d,SUCCESS,False,1.0,0.0014588611305453485
v3g5job:e3eefe6c7a5e2f74d8a9d501395c52b7e002167e15903526d2b76c71cf0f8479,SUCCESS,False,1.0,0.0012543220796131138
v3g5job:de0ff51a3dbbeaaf23063234df87db12d4135e0365424ac1165ac48369a90bfa,SUCCESS,False,1.0,0.0007291098149525605
v3g5job:374bb9ec5e4062b4a461264a63a4d52f82007a0d70d8bf8857cbbb0758836228,SUCCESS,False,1.0,0.0007412326178136193
v3g5job:d1f3fdba2989545b6ec6dc8e7d23c9c0664e810d3346251ded6216eff7946494,SUCCESS,False,1.0,0.0007080144475348066
v3g5job:122d5294cf58ed0c88e9ff9f35266199ad09a76897190fafecebfd1475500f37,SUCCESS,False,1.0,0.0014418822795740315
v3g5job:b946c323b5f9baf30ba9f13174afd6a7f728c8db100e4e2f740c5a917c0b3b74,SUCCESS,False,1.0,0.0012207259300517962
v3g5job:34518fd0b89c5c59a0781762ff5c9e76e76a436ae3e4d57c057bfa34d3af5a43,SUCCESS,False,1.0,0.0007080094988505141
v3g5job:0d4e2aa53737c90a50b13e3d0a935949e0a60a6ca0be7b4fb53af2438b2485d8,SUCCESS,False,1.0,0.0007160240947373889
v3g5job:719654c8a7f5471c0c965b1677f00397c3e7a1a746f30af8e76613bb9f6a5c04,SUCCESS,False,1.0,0.0007010557580234163
v3g5job:53f23c7e35b57491383daea334416733ef912290c839d2a4f8efecfcd1474adb,SUCCESS,False,1.0,0.0015530017716751617
v3g5job:97923f51b4b7775a13470b3199ad2b34eaea8706493c2fe22f97902013d87525,SUCCESS,False,1.0,0.001250489375886444
v3g5job:fdbe75a2e66f1ef0655c17a2a10521d512d490a199bc2ecd7c26795fe7ac8a67,SUCCESS,False,1.0,0.0007220934483320861
v3g5job:a27d2ee184bb1d49f51e36b2453cda9336609fc66ae68d9406968f214052bdb5,SUCCESS,False,1.0,0.0007315031931940903
v3g5job:712aa092831d4492fe9a6affa06fbacc75bb08e7c7438548472afd993c614ed0,SUCCESS,False,1.0,0.0007035387712388049
v3g5job:32a3ea61ccec803b5c7a2872b33c20b5ceab5e50f67ce93b6143952b97b1eba1,SUCCESS,False,1.0,0.0015758712601277836
v3g5job:6043c61254e10f285148ffec6468e44c8cbc8e19c0c165a69008c1a2b97aca10,SUCCESS,False,1.0,0.001296160805469853
v3g5job:926fa8442e2bc1c29469bd7453619e67b86e363751af4e85af606c733106f52d,SUCCESS,False,1.0,0.0007481358399856573
v3g5job:a035c3ee6f4bf02b64f87c70a4724fe0c7e91f41b85848c83b4d919efc83d89b,SUCCESS,False,1.0,0.0007692392993249211
v3g5job:f1cc5aaebc90fb6d3476801a59d012b05bf192ef689ca043a0e0d4bc99f44814,SUCCESS,False,1.0,0.000715562224243272
v3g5job:2716239e662ad2040b14bfffb1711b010e54da5c80353905c4dbbb6621f44e55,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:8359b0317629cba72deb9082fb647b804240dd831c7e66ab5740db5b2dd3b091,SUCCESS,False,1.0,0.0012793452809820053
v3g5job:b201f1861bd6f7d33248a39d9f4f9481f53cc053f4782676acd69f827f045f6e,SUCCESS,False,1.0,0.0007756700516668916
v3g5job:b15e648d3d9ee8a939aef2a74d9ef8a145353bbf84c6bbd8b041bd86b4adc7ef,SUCCESS,False,1.0,0.0007827350162526554
v3g5job:f624519c287e4a46647dd7cdc35d79f26b75aa43218a156d0399334418d4bdea,SUCCESS,False,1.0,0.0007439063107439638
v3g5job:011f8904fd0de48c92420c7389445277d857a71a241e5c9ac716b8813f647896,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:99f589ffe61927b610bd22c65ada9f299f59fa916048c618f8c29a41f562f2a4,SUCCESS,False,1.0,0.0012608344313950498
v3g5job:113fe8338cb467ee38b2e3d3184de2ad08ef63a23eadd27813558988809d8888,SUCCESS,False,1.0,0.0007864030457903483
v3g5job:f4f35ae43869d4a0aae62327d20df9cef8788311a69447bc9cbec7d6529d956e,SUCCESS,False,1.0,0.0007742039482270393
v3g5job:15c3e1535b58c2fbc0ab440edbf5003c2bea91dea29377240f5bb6dd94624f49,SUCCESS,False,1.0,0.0007385943355661153
v3g5job:2b8bba12771aeb2c262fcc55ed9474d6c480b6f90440d583809b55c2641fef1d,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:b615ab2a2b8e915b83db6831a888511511c96b647205aa42bf91edf0686b78ea,SUCCESS,False,1.0,0.0012389702376397489
v3g5job:2ca8131330aee587fbfac4b19dae6758969ef9af1d598474606b85411ff11241,SUCCESS,False,1.0,0.0007563616221799373
v3g5job:12beabacf5cdbfdc330bcbf426c42bbfd2926dbc1403c4a1074a479aea7315f0,SUCCESS,False,1.0,0.0007468408430618586
v3g5job:b5c5bad9d3e65976512320cebf4498a4da7c6423d7025779385e2a994a72c35c,SUCCESS,False,1.0,0.0007271029246141719
v3g5job:b4402e75d747341b8f7bf37fe5f8fe90dfbc1c03e940b25d5dd2878cf66f5d84,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:d6a50fc547c443644beebaaec9361ccf64cb61d4d07ec1a15d42404a653be56a,SUCCESS,False,1.0,0.0012792132300040975
v3g5job:e98b370b9e78a9b6726ae9c0414734637d3db52fa51bebb6f0be5b525ab1be39,SUCCESS,False,1.0,0.000783501892416988
v3g5job:e52e29fc9c25dcda8af3885fa42e2240ba418a75c72dad3f16b332248d5cbd50,SUCCESS,False,1.0,0.0007809166972565734
v3g5job:9033908ec2f0553235c1a08de7d49270990416fa09995a5804eac9c1257d7e5a,SUCCESS,False,1.0,0.0007444908080849927
v3g5job:a77fe863c4f4a46234ba998e80c4dcb3735c2a5ed2102e51ceb63de389102823,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:e130bab62669f7c6065e86f7194314a6bf05d6a90277031b9f1b453f0f83a18e,SUCCESS,False,1.0,0.001238217022461009
v3g5job:f776ea1549218191d03ade2fb01fff9c5455db8bc5717c7ef890cd424e0a2fab,SUCCESS,False,1.0,0.0007526604250734593
v3g5job:3faf8b8d6a914c035f055fac386eafead4c51c7ab811b2746c2d4d31c115b866,SUCCESS,False,1.0,0.0007478957774541744
v3g5job:837aa246ab7d47c8d36b837eab65da431798be251fc4bf5af415833a82e8903b,SUCCESS,False,1.0,0.0007262329785861646
v3g5job:88540a119f7a11633d067bf40ffb626f2bb2ec18883d7534cdae3c81bb10f729,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:280eb9053cae5236068bad9a750360f65cbd9e9fad9ade7e91c8a705e6b66f4e,SUCCESS,False,1.0,0.0013122549311156088
v3g5job:020f41ff7a278f1e2858ba83683b829a249eb7294ee5ff5107c76c239063c4c5,SUCCESS,False,1.0,0.0008379199775385654
v3g5job:bc6fe4f477075f0b1d24ddc751ee09417085947d7384ac8df490f94d645a299f,SUCCESS,False,1.0,0.000824664004704064
v3g5job:d7ddfdc6c107e6251707731e46ab2aeb4162f55eea8dbf9f8d5f180e8007a7fe,SUCCESS,False,1.0,0.0007647081612752414
v3g5job:73a059c73fcb754e0dc9ed2ecbae2fafdfffef6d1eb2f140d4c2cd1c9ac53cab,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:07c7f8b7db46962158a97ec6f1cc82af784882643fcce965e1c5eb16ecede8ce,SUCCESS,False,1.0,0.0013008031068938114
v3g5job:defea9b6744bef0da6457e49950b009ced3f0101f5703fefa65fec9ea772f0dc,SUCCESS,False,1.0,0.0008274100436210789
v3g5job:fc5e16c86c01d03a804fd289d06cd475da773f903de1be593544803542b7cfbe,SUCCESS,False,1.0,0.0008286903022092041
v3g5job:525067145529cb2cde7e225739f7c97b17a71629a9a50e2936c6de284a7aafa5,SUCCESS,False,1.0,0.0007654810773549097
v3g5job:31952df2766b6d3926ea335d35c170e913a3cc65348abec286c3773fc972381c,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:ebe3b0423993ed79b56e265e788d29457654f48f99136d8189331a9d3a047ed3,SUCCESS,False,1.0,0.0012566014287557791
v3g5job:65ae853db77bbc6abcb7e441f5b95a2bfec9998e1e28ad8c9f81a64eeb3b2ba4,SUCCESS,False,1.0,0.0007816971290404328
v3g5job:9f4ba66062da4d2aad06a1c00689b440d02c52146ca4a411d6d0ef2d779c2361,SUCCESS,False,1.0,0.0007798006195553266
v3g5job:a2ea23d35d7dc4639efab1000a9035c50af60e0942af4813fd97d7a66ddc6b49,SUCCESS,False,1.0,0.0007338789691653901
v3g5job:fed35d08dd87d071bf1f14abe2b9844f270eec100efe0e30ae8d644ec9b2c359,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:f6184732196deaf15543d4fb65ddb397003bbbb2cbbce6727ca51fb7bf9bd7b0,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:c5465d231b5ad430b3c62a336b2a7eca00f34726d1ae4457991b377341d01691,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:dd4a16a5573c641f7ceaac4f0cd4c013e9d604efd3b66ba2bcb203ce75354490,SUCCESS,False,1.0,0.0007428201812211084
