job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:667fea9b662175e3fb3949f20fa1786a518f9e6ce0745d9664607549b6ca026c,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:ecc18cf0362fdd5d9b8c9a9427b925879b8330ba4472cddf75f6cb1f928836c0,SUCCESS,False,1.0,0.0008088272441663256
v3g5job:bdf5c4b878d0adede71a3b8aa6368d99424ef767041c2702841d0b79ca7ee4e3,SUCCESS,False,1.0,0.0004710507311205616
v3g5job:f76155e80c9fc795e2bebb24587d0e42d1d2ca7699a0226acba663fe2c5f15f6,SUCCESS,False,1.0,0.0004600639762509476
v3g5job:f04653c2790bc93fbefe959e2317ab12e48e7e83c903d0b7d9587c2cce2e5e35,SUCCESS,False,1.0,0.0008899902902835449
v3g5job:7933ffc7aeae2047713239b6359198db39ee5e1097413464fe1a5b2427119a60,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:bf9f1e212b4489ce4052a1002bdae1f2d745e3180d978cf876d21ce6ae4a6156,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:bc7335739b5b74b8c8e04c5952924d5ad994c8abc718b1b3448abfcf1069f517,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:067253ffde47a0c64b839a78211505b49f6da54cc7c13888ad5fdde75527e5e3,SUCCESS,False,1.0,0.00041870397874999585
v3g5job:ea7c792e70912ec1824d70dcc9dd8196a87cc11660fb165d8a08931539d09156,SUCCESS,False,1.0,0.0006044765915556328
v3g5job:a0727d90ca5a251470059a0ad185365e6e08c015f048796c263a678569040372,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:5cb88b480dafa0a6063633cb7c2dd8192a29b9cdcbc692fe1479dc8dd751ac7d,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:fe3763151c87f1dbd2b30ad76e88a030b985ac02e368b904afafd4eeef5bef69,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:81bfe1b7be73ca74c179c26abc6291603009b599a37d585fbac4924a96d873d3,SUCCESS,False,1.0,0.0004510900304211985
v3g5job:f7bd2ab0566e9dee4249b7ec9ec9a7e921589917da5f408258b006ede217b54e,SUCCESS,False,1.0,0.0008627096361612157
