job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:77fc0716a2492cc9ce77067722aa22755564def0ecb5a48e95d1c9217f60ccd4,SUCCESS,False,1.0,0.0007608821475453327
v3g5job:5df97010fe209074aaa60888e3ef7be9ae4d3437cc6f17a707b04e5732899d19,SUCCESS,False,1.0,0.0006242102586744122
v3g5job:bc54c46823ece27a05208da7249ac4ff929c275a5ba92396ab45031f65f33bac,SUCCESS,False,1.0,0.00038621014340897014
v3g5job:842df3e4dd91a4098fa9b4f5ce46298732ffb805831060f24863fd2fe2090eb7,SUCCESS,False,1.0,0.0004169269013393161
v3g5job:7e8ea1f4cfda26d772a6db71802b14083ba89e01f7206a6fe4e8eb66833c0a01,SUCCESS,False,1.0,0.00035928335918746716
v3g5job:3537da7ee7b26940da88a5083651006c87f52dff0f51cdfe1cbab89a3eac3dac,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:87de601a96d88b7158c483da4da602d4b3d6b55092f81266ac362e753a4506f3,SUCCESS,False,1.0,0.0006079236926341458
v3g5job:6996f0fb8ff2a79e51cd475c28199c090229a588f48974e0cbd8cc30d71f5d0b,SUCCESS,False,1.0,0.00039377476299130095
v3g5job:90d67cc6404b0c742d9808a982cfa276809aeddc8c4b17c357799d46b039beb2,SUCCESS,False,1.0,0.0004137588311818198
v3g5job:20e3a54c4ccc5f0485fe64febfc45264470cdee724ee42e930fedf6cb63fbf00,SUCCESS,False,1.0,0.00036338342171061543
v3g5job:4a81c0e7b46682c9c6598d635861d269b6dd306a93ffda5c5c68ab3f086bf800,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:9b19f423c06920877da17ebdacae741792eb7750889815fd9f78c489a0d9b075,SUCCESS,False,1.0,0.0006074038739458513
v3g5job:e1ee0c94f7765713aea596d2042280b201b049bf54459fbe2e2c4565dac7dc95,SUCCESS,False,1.0,0.00039219066351011154
v3g5job:210b9ac7940a1d50eff11def6ffbf66c0670db56890d14ccc1185848a93970cb,SUCCESS,False,1.0,0.0004135734384165759
v3g5job:0878f967bcd3e3f4d3675b4dc4e7e02766d387eddeeab6a998004df70b4d227e,SUCCESS,False,1.0,0.0003629337781158558
v3g5job:b69bcb2a67231ad11fa6ebc5eeae0eee763999673753f1fbea3b26646e54b5be,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:c47966f7104c02f98b181a428dfc6f201993128851a326a1231eec0073f292a7,SUCCESS,False,1.0,0.0006009479064486453
v3g5job:e3ba710f6c83564f75d496b232912cdc92392145be7a3ade531da1140f9404b0,SUCCESS,False,1.0,0.00038209965332238144
v3g5job:9a7538c6ee0e2e788e9810c21a6cbf5f18c672e7c0e234b5f9ea03ab150520a3,SUCCESS,False,1.0,0.00039870114367490927
v3g5job:4bb4ab6c2d84101558518c1309e7738c99347b78c156f1ab38ff1261397658fd,SUCCESS,False,1.0,0.00035585882148074857
v3g5job:f10d1392b975cb6dde0f64b03be2030c581fd0b842751802d4511cd39d1e11d0,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:88127d8f910de887ec80c8e332101f3fb6260efbadc3f90c27fcdc6a62102b8e,SUCCESS,False,1.0,0.0006141250115731907
v3g5job:42248cfa33eee33f216e95e7418261412eb737d5240c346d8abf3c3d29d091c4,SUCCESS,False,1.0,0.00039294504019742353
v3g5job:dbbcb048b9a437898b38f9cc245f1e44719d3966203d3d722ed1b9b21cb7372b,SUCCESS,False,1.0,0.00041283752238731655
v3g5job:d6d6de402962860770040c5e479e7762abb696ffdf0aff144a1ffe691a2f1e83,SUCCESS,False,1.0,0.0003641078785442827
v3g5job:4a2af63f0646f5354af9c356edd7d63097d32d6c960c358abaf9145daf1ad2f3,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:e4ecb2fb031c767903485b827750e09407e8d9a1ee3fdbd629e1d8e9cf79fa11,SUCCESS,False,1.0,0.0005977189165489858
v3g5job:c8fae2018324dfc7a250c06b484b3d0eb2bbd052149fc483017bebd96ac2b8ed,SUCCESS,False,1.0,0.00038191267207293597
v3g5job:a77e16f88e080e7f941baf9538013d1963b87195c5ec9af25249cbc70f59b7f7,SUCCESS,False,1.0,0.0003999105041744986
v3g5job:ee421986efca1471055d2b42b84a6a345b2f63f5625a103049ee0ea6166e1487,SUCCESS,False,1.0,0.0003563011756927329
v3g5job:7f36d31f1328ef9ad0c0e7e12997aa222ca198a057ef3733d35fbdffdb1c7142,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:1fd44f07f93bf1545c134fdc83fe02fef914b28c5ee6b8732fc669a9adf77564,SUCCESS,False,1.0,0.00063328460529012
v3g5job:5481d14be185eadbec8e127ace2af5eb34e98442a5bef76e0c20b1209d5e3018,SUCCESS,False,1.0,0.0004141895400445806
v3g5job:8f9884c8d556614901cdd5e62499079fc38ef470745fdd6cb84d1d7771549dd9,SUCCESS,False,1.0,0.00043286603622481114
v3g5job:d54969f96c494334cf36d2092a6dd6de631873d1bb60a4e5fb6729665c45a815,SUCCESS,False,1.0,0.00037575968846857043
v3g5job:a262e7b621cfa0da0086a116c038c02cd47a315dbfb93e4d76c1ecab80321e18,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:459af1974a60cce8814377dc9f41677e6a380740159722a21384ced97736765b,SUCCESS,False,1.0,0.0006313073473794177
v3g5job:dd9b3b8251c403a7a3892d160b779e15b63ea9077dd0e8d3f104292ca042e444,SUCCESS,False,1.0,0.00041545693381995943
v3g5job:108d277ea136e5219d780f613bfbb4ab356e90c91d2864b4df802f24449cdffa,SUCCESS,False,1.0,0.00043120790253947997
v3g5job:9cc62c55cc0d83ed2a86f67cde761d6f277f7d64b0e4fc7f1b28db77499552a0,SUCCESS,False,1.0,0.00037533224961070627
v3g5job:f574671dc0d428d70bf8753672cace97278c47311ba9e7d284825fb45941cbbf,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:e0ade7a342a8508832028ed1745324de39f7e08b567c2ad01be5546874a5d3c1,SUCCESS,False,1.0,0.0006093033141889876
v3g5job:748a3d7e29acc36e9626f91ffc513b070bf27a74afbe7f0a49d9985ab3945c6c,SUCCESS,False,1.0,0.00039523827108094926
v3g5job:65448b4dcedc965f898b20d6c6901f47588f24c784db89b5fac0b8da91d2d0ef,SUCCESS,False,1.0,0.00041218942289648246
v3g5job:6f5c04212cd9561b9f6df9c978957aaf6edbf7697f3ba668744066509929624b,SUCCESS,False,1.0,0.0003625793803402818
v3g5job:9ba92f8fa1c991fceb693debf3538eb904f721e43c461ab53c4673e0cf0c265c,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:f313784fbc14a33ac3d5ac00a505a02516ce5ebbab302d77f01f2ace0404aa11,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:f1364bd4f361769e6d938abee8128c616a0e8337a593e86a51f80dc5bda0be99,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:63b9937e003122ffc1604ae936bcd215aee1b0f36a0ca80b2d1ec1251571dcd3,SUCCESS,False,1.0,0.00040236262867291626
v3g5job:7d13adc649c8828e183f6db0f01b882f522a8f640b58e500f1583ed4189df19e,SUCCESS,False,1.0,0.00035132666583405727
v3g5job:dc40c9bc4127b075ecf9ae07861e9b23314d480cbcf683a83bf8719229358cb8,FAILED: Training fold is shorter than the registered rolling window.,,,
