job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:d61b6dd3216f8bfa04fcc93b96dd6ff6d2b731f9a1fb704025680c3043218e13,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:6d42496e6a54836c09dd3dcdc5532a4184f0b8a000d966c76f1ce7687460a7bc,SUCCESS,False,1.0,0.011119183872809102
v3g5job:7cfb982c156a4761b275f70099e39b840c63c8398f25c032a343da042374135a,SUCCESS,False,1.0,0.00661225142213495
v3g5job:e79bda8bd0b54b4d0f132380add3ec7095ba486ac8f52b0aaf73cfe0c0610f66,SUCCESS,False,1.0,0.00574860697005214
v3g5job:7a8c79619ad21b6cb423b9e75dceab26f1d1d9881a4a81efa6f25d3fe199e8c7,SUCCESS,False,1.0,0.004877791861437139
v3g5job:f8f1556396c7d2d3b054c1495859e5c09c2b1153a40f01438edcf7723635e0fb,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:a8fed447a1be50c3b2f3840f76574bf88aeb493483afe3cd8b0b1f97d2754bf5,SUCCESS,False,1.0,0.011145710396013114
v3g5job:9d92c5d61f75e9822c09d1978bd5e26a1ef6a76856b724df48785ac8076e4449,SUCCESS,False,1.0,0.006435813712704709
v3g5job:e0bf0ad95dd7ffa724a43f8c49787162053b26a87cd2c1f31cde21857844b76e,SUCCESS,False,1.0,0.005476411206579554
v3g5job:f364516f9416438c7bc63852800e3c295b61f0f8a99d99464f136ab7643a45ef,SUCCESS,False,1.0,0.004840818307852612
v3g5job:4a1301d67ba9c86082aed5879d717fd6a458c9e076e77e3338213b6a36c40c0c,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:f71239295db1bec8233eb3819523b940dc45ee7cd455d437bdcd230fb46239ae,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:b5e0d832fb8d62d11740abcb4edd419688d2a3768eb62b3174179bee96460311,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:86010afc433da215b6b8ccd7d6be59611eefadb73849b37e38f2e125c8c736e4,SUCCESS,False,1.0,0.004307320595407392
v3g5job:df2771ffa40939873631d82c788f32b83a315d7d9b59ebc5eec23625137761b7,SUCCESS,False,1.0,0.00428350946562825
v3g5job:e2dced2a8ad5056d5c6fc511995d52c426ba4f568e2f29e6b38b91d8cec6e9e1,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:fdff9b7dfca86c8dfb02fcf7ebd18824e1430b3c2ef9a4e557dabfc17bd80a52,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:2eab97f4c41a5a115566a0090a2074ac28085c2e50bf2b3623247aeb38f8403c,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:1d8dc8cd1010bfaa01771fba16dc577dc79e8279922fc41a3751a0717cbc8632,SUCCESS,False,1.0,0.004252018115266568
v3g5job:8c951135ac67c980cb0c1e54e037142247c82df933b02ab059d104c4c9fd0353,SUCCESS,False,1.0,0.004222718902607236
