job_id,status,real_development_model_fitting_performed,coverage_fraction,brier_score,log_loss
v3g5job:64b66a9ef4d44ebff8fbad906ae551b7c37a3f3ef1b50eee5c982630711c266c,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:f5f73fa4227328ac55341144a9ad82699818e43e0c01f8664df05401459fcea8,SUCCESS,False,0.6163215590742996,0.2497617658934237,0.6926704962679864
v3g5job:5d258e33c011ba565a9df3b3713386cbaafadf3e732e435ee98e8b3297bbc9e8,SUCCESS,False,0.6869671132764921,0.25089815309719804,0.6949462834359745
v3g5job:6ddd1c4fd03ec40fe9ed6e2d6de36eeee217a8eace1d9d08becabab09bb86a05,SUCCESS,False,0.5505481120584653,0.2499689916254671,0.6930841321839797
v3g5job:b07f725dab8c36396a367f460e74c9b6bfe9a292f1554335de12b9a6ba4b4af5,SUCCESS,False,0.392204628501827,0.24985694189651692,0.6928604666073845
v3g5job:e7f67a6a5b82072f16366a2bdcf28e0a5d301606732387474d122793374c71c0,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:4beac1e8af2054da66eb61102b87cd4a783e55666265747685bf92efc0d18821,SUCCESS,False,0.730816077953715,0.24976468275897948,0.6926764181903516
v3g5job:f1a7d089f2c1dd7780273581a3a252c54a7480bd735a23c1a51065d84cc9dfc8,SUCCESS,False,0.6540803897685749,0.2509623922968364,0.6950802268868147
v3g5job:8bfc7d440f9e8da70222163377b50c0bc2a0ae63ca769cebceb4b2eae9ef08c2,SUCCESS,False,0.559074299634592,0.2500649842826822,0.693276444299035
v3g5job:926f64f71d97d5bb3ee31a0d400bf538636840b05cc33fb3d58bf312c5776d06,SUCCESS,False,0.5298416565164433,0.24966582478674537,0.6924779113114934
v3g5job:a1fd9f23ca0bda7f7c066dd8e9afb848b6ce3eb4502c17e07c7dad6b6f7a3db6,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:3b3a0c618f280f551c4c18af0903d3cb7cb4102c459e0ebf6aa364e194f22d78,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:29eb70d5a4bbbe0d554bd17670a1d17787c82fc68e1cce58cc95bd8755eb7b4c,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:67c6e8ec140330aa7f228686f64c4d951e5346c477b54d00872c0e5c7b7ae06b,SUCCESS,False,0.7539585870889159,0.24975139864469548,0.6926498124782806
v3g5job:20bff3e8af87ac79df1c4052d41951915472419e2d03f2ddaef513e60c17e9b8,SUCCESS,False,0.06211936662606577,0.2500393774428621,0.6932259865560959
v3g5job:b8aaf37202052ac8c66ed5a8764746bf1c7d13bbdab02e80a2445ed98dceefb9,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:48b32ec5704877c3d967e3c5dd9823047a49502dad397bdb6b0d2ff12b8f98dc,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:6f50f5f54d5f1ba6a0d758a22be69d8dce08c6717cf6ba6500b562d7edc63900,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:2d52a617485e19582d4473b12920f3985c4042798002a2e1de21e1c4e65175e3,SUCCESS,False,0.7174177831912302,0.24972989078376917,0.6926067560473774
v3g5job:b2799ff89f1908171e559071f77ccf5b52f8ff54a21a2e8ac8ea69320e4a204e,SUCCESS,False,0.0,0.2500803582056693,0.693308051609405
v3g5job:dc5369af18a250716f700ce6471a60a41f24b50a181340c17a12bc4ef362d389,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:35fc6a1c4d81f3ae7dcf23cf5a64bb4384b15665e6ac545e8ccc849eb678f8c4,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:e8ff03ae63ac0849a3a0f3c3171672c63994c82173c71e7932d49f301f8426d6,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:89b2216dc1484a5453a520748ba9a2ae62b75511e8a50e48af17ecc032074d65,SUCCESS,False,0.5785627283800243,0.24975640357391307,0.692660047125494
v3g5job:62983e402a09f95372ab08a9a2b654a7410b98dd7dee259df2d438c066d927e8,SUCCESS,False,0.13398294762484775,0.24998595852589872,0.6931190563518791
v3g5job:ca9f25f9299b193ef282696ec555ac52e4a2001ae62c9603eb08c6a4286a780f,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:8b53c05a773a1832e5c62a94e25653a7b57d9674a5098b777726c40a636fb064,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:64a7a084a88fec05bc6b98ddc13d2ee6ff3100f4fc172968735d3eec7ad3cd4b,FAILED: Training fold is shorter than the registered rolling window.,,,,
