job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:e257ad4973bdd366fbc2d7ccf268970b4ded9b79a237ecb7638eae1223e0bdb3,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:7f2d8da75286da6bf5784018dc7c0ac2732217f48375aaac42a8f317fcb97fdf,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:93c92ba04f3d50e7130fc653736e3757b1c6b4e01860ee831bdc7b3bf512fb16,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:89cab19afe691cdb98886f95d6b257b7f591c4a5452549673e870a9bb4638aa1,SUCCESS,False,1.0,0.0004010429616137025
v3g5job:decd7c67b2cff620982eaf0340f71098b77acc3bb885adb66e257bfcc5eac89d,SUCCESS,False,1.0,0.00035990657570120964
v3g5job:087716bb233672fba950564098c10b40f9727353fcce997623c20c123b279324,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:7566d1d1e3b4d1b286dad0dc877f41e1d19d711903e43d7347b44f7d1c2081ba,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:1a8cd8092a18eb7f3fed4b878b9528cc4fff83ef5fe4051958154e75db2ace0d,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:8e2c519b54f59a6abedb179475a8669a4b9167f4b0f11692243239806c166180,SUCCESS,False,1.0,0.0004007481445899012
v3g5job:cbec5b12d9b8a61664f0b19af2b9d6c098ebb617f96b79172fd036eefe4f3230,SUCCESS,False,1.0,0.00035966468399706617
v3g5job:90022424955e249250767d6befcc18044d78e1df25622a96052beb4cf392e9a7,SUCCESS,False,1.0,0.0007519844754827046
v3g5job:c286b8b261d375c3b8460d5bd4c8b3b71c9c7f89df2df41ce9275374815b1f75,SUCCESS,False,1.0,0.0006101204487855558
v3g5job:49639b58adb71ad50b77d3f327ecfa7fe4742a08d16763ea40b3ace9ae8ae524,SUCCESS,False,1.0,0.00037269935036898913
v3g5job:b9b2e14e5e3a0a25fd82ad94997060022f98fa08ed2662d6281f3239cef6cf2b,SUCCESS,False,1.0,0.000400271162448191
v3g5job:dfd5e7d403c3980e027488230b442d803511cf961f6f31516003218d853cccae,SUCCESS,False,1.0,0.00035265245744648787
v3g5job:aa5af7fde8dea86574f2062bf58cbed387de422444d70240d57b94e89c02c7ad,SUCCESS,False,1.0,0.0007651741462140608
v3g5job:c5c1d203a61d4ff3b127d94980041346c35f372c81a5f271c8c52e96e1331556,SUCCESS,False,1.0,0.0006201130582969265
v3g5job:d7347d35e894525d5dbb93a6cdc86af5478e633b4dba03f4a355e64c4200fc79,SUCCESS,False,1.0,0.0003884435415926751
v3g5job:f9eaea0b5a634adecd34721ba2d4ef9233146f1988a4013cdccdf22b489061b5,SUCCESS,False,1.0,0.00041931058852988015
v3g5job:056d5d02fcb153c17aac56eb99fff1c6d0664e1f28530b7c8e9b61d6a9b26684,SUCCESS,False,1.0,0.00035768901405411693
v3g5job:3d08ce601a5015428b06190c4f9da71e34863802e7ea17a1825ef10d287f417e,SUCCESS,False,1.0,0.0007100492826348651
v3g5job:5fcce14e406dbd0b7b5c01ab9fc5ffa9c7c84b8951856bf972fdd4b394a60271,SUCCESS,False,1.0,0.0005987349667212841
v3g5job:424d48a6bf0147add8cd5a95937690f7bb6cc809783249128f66a4a9a13df085,SUCCESS,False,1.0,0.00036891908151119444
v3g5job:c8ee8def3f61d6b96c955eb7d697db3b85d2f001187f54978805cec838e652bc,SUCCESS,False,1.0,0.0003945576841992606
v3g5job:f52c9e941058f05c5f86ae154055c3a85d6ae5c21c949184bb35a9274784ac7a,SUCCESS,False,1.0,0.00034982181456368413
v3g5job:5e25916d6c6c7b7ca0c56043201922b50129bb99a71d313d3762f220c525f483,SUCCESS,False,1.0,0.000717129400600102
v3g5job:007eafde85c739e559111a078f0b1784dffbc23541e277758c0fc1ef57afd9e4,SUCCESS,False,1.0,0.0006010755071336983
v3g5job:e4d69b6995acf96020cd59ae6d5d535687b1db177eef2a557325c2c828c9e621,SUCCESS,False,1.0,0.00037596826657140174
v3g5job:eb897fc9a21d809ef193a88578141dd9e1e9f8b719741b34a7a8f25bc098c633,SUCCESS,False,1.0,0.0004057711203231923
v3g5job:fac221f1a28f9c4b5a3534d379cbbea61eafa021a07cefb97015f8ce498feb5a,SUCCESS,False,1.0,0.00035425794459859695
v3g5job:87d2925c88d127ce1d1c3d30aa47b1cc9ad80c3d3d26bba9e32b25a8a1cbb8c4,SUCCESS,False,1.0,0.0007152496581560074
v3g5job:4dc6fca9d87dbef1200527995eaa912afa2cd84955f20ba03512796b9249df15,SUCCESS,False,1.0,0.0006085539130805419
v3g5job:35f982d3cc8266eb1fc812cb203777f52c52b6840d9d2298b14e081025a5301e,SUCCESS,False,1.0,0.0003753518681516589
v3g5job:82a2d031961cd7b7c9c3a51b36d44fb22027a9555293cfa5665f06e4ec91b0de,SUCCESS,False,1.0,0.0004041813546974958
v3g5job:30bd2177a3593c6a1dce9cda215166efc6c78e674a1453b89637e883e34ec503,SUCCESS,False,1.0,0.0003539585221599746
v3g5job:d39284afff4f7587d3527e34ac696a7545bd2a12c17f894c495698b9b4faadb7,SUCCESS,False,1.0,0.0007097463502940696
v3g5job:e0e18e97772e8bab7cd025312b88b5d44c50a9fe9da876e9e0071f2c6b063b05,SUCCESS,False,1.0,0.0005993800988276912
v3g5job:9f70890199751664f6784b0783ca301c7e9967d253febacb14cfb30d8b661893,SUCCESS,False,1.0,0.000367997184252372
v3g5job:c4ce98753d588ef3597b6193c4112b6eb87029809892c0069c4c1672738960d3,SUCCESS,False,1.0,0.0003936885188886792
v3g5job:f36b1afb04d2630e71f435cc14c481ca7bea7f0dfd324c6a34a1d01f51a5edde,SUCCESS,False,1.0,0.0003495561435697922
v3g5job:836bea6b9e90c9f0bd06b3faaa8222aa4c25a1202b7e03895c65636cb50d3328,SUCCESS,False,1.0,0.0007471916369793294
v3g5job:9e27ad87de6f1c7435bf3faabe6fd3f49c8e22eb5e1d219120f64fcdf38169d5,SUCCESS,False,1.0,0.0006120189900843301
v3g5job:e4cd06996645ac015b2e88084ec99208558ea3abe42a86d198b07fb1c53ef4b0,SUCCESS,False,1.0,0.000371954694946105
v3g5job:00cc50fc00bf0bc6c1d9524808bb14652f29ca6912c021a18d828b096e234af1,SUCCESS,False,1.0,0.0004007824896819196
v3g5job:06344f3b036f905edebd6d62a4fd8f5f9d41741d5181534a170aa41e0873be9e,SUCCESS,False,1.0,0.00035292588610328767
v3g5job:04f642f24913bbeea9d5000124f2f6a562ed15925feef99d38224e574fb5c43a,SUCCESS,False,1.0,0.0007608821475453327
v3g5job:1d10ee317ab02ec02fe11e916da36c9677294bd6914f91649521b8e02ee7eca0,SUCCESS,False,1.0,0.0006242102586744122
v3g5job:db18471ffd579f351de3551d3447093604cf269b1cb8ae0c5ea2e72194d29f38,SUCCESS,False,1.0,0.00038621014340897014
v3g5job:1e47f8fb736e43122efea03d2ca07fc488510a0edd4ac53b5d6843487baa935d,SUCCESS,False,1.0,0.0004169269013393161
v3g5job:d5f8be8c7db1b4898e10c162fdc9b8e1ee0ee9017efcf21e40aa2c11a7942b51,SUCCESS,False,1.0,0.00035928335918746716
v3g5job:5df28dfc47b230bd6861dd2ae65e5c7e8cf1d923c6b63fee8e0be6bd58c7da5a,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:d53b266213c3f191851448f2462a4a8bf9c881ddb49fc4b2e070648dd89b2f01,SUCCESS,False,1.0,0.0006079236926341458
v3g5job:91946e50fce202abab0e3d69d4d166c9f1b4273f05ba7a91b556eaacc279a657,SUCCESS,False,1.0,0.00039377476299130095
v3g5job:4479e7269a8b9110a3f82dfb46abcf0bcfd41c48aafec3b03735a95062d9c94f,SUCCESS,False,1.0,0.0004137588311818198
v3g5job:0e4fce04738c7150968d735fcf634e1004a30330ca74a2d3881db008d87e9557,SUCCESS,False,1.0,0.00036338342171061543
v3g5job:5892b217afc6ce185f949e891be7c15e54d960927da085570a90c3c6ebb6ee29,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:ab1bc1c4b71169afa7fd9edfe924c593406a1eae41530b5efd8a5127bfc95a6f,SUCCESS,False,1.0,0.0006074038739458513
v3g5job:5db325ba41789dc7c6a8d8f31ec4b4310051085ae9fcd045f53aac3bd78e621e,SUCCESS,False,1.0,0.00039219066351011154
v3g5job:5e0409fd8b07b6f129b9e3aa5548a5557b07a78237879d19d3fc7ad971e0f11b,SUCCESS,False,1.0,0.0004135734384165759
v3g5job:c62ece9926014e83bdfd124586cd97a9157fdf76433242d132b828418e9c6779,SUCCESS,False,1.0,0.0003629337781158558
v3g5job:2e09385b73d502f7185f81bcf08ee10c15d4e06fe161cf3a47026f3a627d2386,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:1f5876b53f706ab86b8ba57986cc3936a192d0bebdc8df466f68660989b2fe04,SUCCESS,False,1.0,0.0006009479064486453
v3g5job:eb10bb09f3a64fd4cbd58db800ba7f51eff6d15f7810a9c8cb40aff8362842c6,SUCCESS,False,1.0,0.00038209965332238144
v3g5job:551028da1952045212753100d72312dec8084da3feffad7ebf6eb35d7a93ae22,SUCCESS,False,1.0,0.00039870114367490927
v3g5job:683f7c67be4c110a659d737251f1fff16709d59809e52809547fb090746c256c,SUCCESS,False,1.0,0.00035585882148074857
v3g5job:7e0f9ddc6e76cb165012a4912de0cd7962825799c98ef34c5f50a002a6a206b6,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:e0e8d141104e1505c9d6e4e1b7a030af1c377b356b53a68168596497eb08d97f,SUCCESS,False,1.0,0.0006141250115731907
v3g5job:dd52b447b2722fc078c0b7e81ad54670c0057ac0d5abcbbdbafa0a5bf9151d02,SUCCESS,False,1.0,0.00039294504019742353
v3g5job:c3dd69036b660d56fa4daccb2cb91499e14242eccf2791a4e93141af9ad08cd3,SUCCESS,False,1.0,0.00041283752238731655
v3g5job:2dcb2fe7dec85c135ec04ef98a252afb2c2e7e511f0f9f2c8f716671079717f6,SUCCESS,False,1.0,0.0003641078785442827
v3g5job:52d4cdd82d75269bc1f889afa772688fe04f8951eee7fd7301081c2a0528a1bc,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:19910cfeb4c971473a11d67afdf7625c8cd1d861842ed84a9ec734493cd721f6,SUCCESS,False,1.0,0.0005977189165489858
v3g5job:4e6505b92d4e7fa9b9cc2b8327e9eb81df7d196d6a5fd7b024b57033bc264f87,SUCCESS,False,1.0,0.00038191267207293597
v3g5job:cdb867884dc7a92cd4a782e5c889a9e47f9325b21cb1025d0ad076734e99bade,SUCCESS,False,1.0,0.0003999105041744986
v3g5job:60691d73f789e6c05d0dfc30878365fbc9539f709cc0f812708708e858e77f09,SUCCESS,False,1.0,0.0003563011756927329
v3g5job:daf25dddc3eb521db89236c084a7ccf6ebb39ace7dbfb0f90be84049f2c099a7,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:3b283271d367f24ec41e58bd36ba7324a33ec591ef8dada24c929c973ca1fafb,SUCCESS,False,1.0,0.00063328460529012
v3g5job:7cf495fbf02aaef57826cc7b4ed8f2fbad346ee670425ffdb3a00bcb6011b535,SUCCESS,False,1.0,0.0004141895400445806
v3g5job:9a103e0649570cbcff4fe480cda9f6c5e6ae69a1ac7122bf15ec5b744c937a0d,SUCCESS,False,1.0,0.00043286603622481114
v3g5job:e8c9eddeac6ed5ffb88fb72649c038005ad7fd2a2f5039123f8cb97c47d410cf,SUCCESS,False,1.0,0.00037575968846857043
v3g5job:e604b7e10ce5f71d362e595bcfb81900f8466185dfebceef8bddd1e58b5ec6ec,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:acd323752c88373b65071a6286564ad4085a0749019ac7e217cfa728c7cd7bef,SUCCESS,False,1.0,0.0006313073473794177
v3g5job:7d532300c84b6d5faa57921dcc650f3e57079b50f0470b5ce47a854abe4b2c5b,SUCCESS,False,1.0,0.00041545693381995943
v3g5job:4dea7f11f362277975d1087fc083af9aca3eb7052d4a9a344b442b8ad8b8cb80,SUCCESS,False,1.0,0.00043120790253947997
v3g5job:eef652c68382588eb2caa2d7e92726b36a8896ca72e0831411ad9b91e81e920d,SUCCESS,False,1.0,0.00037533224961070627
v3g5job:d11719699566214dc2e0a19c40d39690d1fb014576d437b3ab56eecbc23905e2,FAILED: Training fold is shorter than the registered rolling window.,,,
