job_id,status,real_development_model_fitting_performed,coverage_fraction,mse
v3g5job:29d658ded74fb20add6506d9499cb760a6cc357d910779462409a5fe0b505fec,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:0b9df6b2e9f32884ce5c087d85c77a8378d299a61d6cb75ac96b51ddee471ae1,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:605bef9f36b573e700bfffaa0be4e7ac66c7cbfe64740932441b7b87622c361c,FAILED: Training fold is shorter than the registered rolling window.,,,
v3g5job:d28234efc710e47be22ac4cb8a8f04454a6c351064e14093ac9bd91774500454,SUCCESS,False,1.0,0.0022500660047254967
v3g5job:9511da0a0dc3441a3361f4079d9f92ed43811e861f60fdfa10d89020b0ed98a5,SUCCESS,False,1.0,0.0021996418273485425
v3g5job:9ebbcb4c9d1564d278ed417b58c3b4684091fc049dd9e42057b11370c57675ba,SUCCESS,False,1.0,0.00573589643312903
v3g5job:c4a0a5d499c14bd48f3f71154956eee34aeed263df6b1a1df2dd01afc6cc564a,SUCCESS,False,1.0,0.0045499721871053705
v3g5job:1aa692baab326faa74a7d10310faaae746c8e5901f41db6b6ec3690c092a39c6,SUCCESS,False,1.0,0.0024446513515977183
v3g5job:33b5189c531ada36adc06b85db74d7838abe753efa48b382255a68d59d26b5e7,SUCCESS,False,1.0,0.0022572650086452118
v3g5job:91dca032a59ad69082d3fa0727501623fe3d0ab122770b0201b44be2244aaa80,SUCCESS,False,1.0,0.0020632905055141403
v3g5job:cf40d5d0819b21a497d188b97c31d5c7380634f3b1148b7098197e20cdf91d69,SUCCESS,False,1.0,0.005914700235885685
v3g5job:7d30c45601383be60debfd847e1d0e1cef0531a119777c75ae897de75d5186fd,SUCCESS,False,1.0,0.004729926929400763
v3g5job:9fc1940d6cb2480d0b55f0f3d85a6216140480f53b9c1decc0801e4232ceb4c5,SUCCESS,False,1.0,0.0026139556947048013
v3g5job:5fe79bef7a6232743589174b04d57f2e4e23cea5b722883e4db434aa6700095a,SUCCESS,False,1.0,0.0023818257522607565
v3g5job:952cc63348be97fd38ece406d7e0717c505f23dac7f04310b355d25073bd687d,SUCCESS,False,1.0,0.0021235186637456878
v3g5job:e36474f50fff9c998e8339f0ff7741760604044c431e41eeeee056e41f0a86a4,SUCCESS,False,1.0,0.0052219145803088516
v3g5job:5e6a9abd7a04b8d867c2fe81cc131e3708ca050391b5e849c1ce51b97945d781,SUCCESS,False,1.0,0.004343232873166684
v3g5job:db4f1e35ea0560277d37525185bcc967b142ff80dfc187c6304005ba2d7cbb21,SUCCESS,False,1.0,0.002351834528086291
v3g5job:c691f9c9159046e51757aae9ee79d925991c41fb2deb09cc49d37db1155384e3,SUCCESS,False,1.0,0.0021211976191501387
v3g5job:3525d96169aee800103270160513b89559d0836e394908eb04fb2b6a40a049d9,SUCCESS,False,1.0,0.002072184587980187
v3g5job:5985e5fdba0ca869d1213b01ff93c655a988cc58af3aa324d1c705dc60185af1,SUCCESS,False,1.0,0.0054387493044190365
