job_id,status,real_development_model_fitting_performed,coverage_fraction,brier_score,log_loss
v3g5job:f74aab1e003f5f8c1f25224fbb569453d9c2d978420d3fabbebd0aebfca22041,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:d0db36d95b1ec9a2c1cf4dcfcdc2b2d18c2f76ae2144ba59e3b8edddfc5740a7,SUCCESS,False,0.473491773308958,0.24948054400851669,0.6921082324671068
v3g5job:6347f4281c15c08e9d0b046e65ee971c80cccf2688b0c05a6f1b14d5525f4ea6,SUCCESS,False,0.8409506398537477,0.25736693888137974,0.7082084630099506
v3g5job:05ef6e5056967a50a730a9eae8bdc63a911a14d7a4939c5b16349213cfa05c7f,SUCCESS,False,0.46983546617915906,0.25120635810349,0.6955695827882323
v3g5job:042aa56820f90e04fb7b5aad99bf8eb69426fce1965e7201ff4276fe0040edc7,SUCCESS,False,0.3546617915904936,0.2505738666201545,0.6942980160947467
v3g5job:11427a6e82d5a11b2ec4909554332b93f94b35603f4192f0e36efb03e29bf1c1,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:eb06f508406eb46031aa1a8b0efe3651e052cba5f4283a626e2da5b67059f570,SUCCESS,False,0.8226691042047533,0.2489899264187258,0.6911256750939594
v3g5job:67bc0769f50e49ee1352c9f546a5d0cf413deddf7c9ad64f77c2181cb19e043b,SUCCESS,False,0.8665447897623401,0.2542775790655586,0.7017882260955778
v3g5job:e1909a11039022751172cfc6153ae2d3a838f0aa4bc51b57de991593d0e91274,SUCCESS,False,0.5009140767824497,0.25143232854272807,0.6960310510649517
v3g5job:ede5c1e64f84b8445d1262d36dcb34d4ae86082ac244f55a87d05848d0da42f8,SUCCESS,False,0.42047531992687387,0.2508251776853748,0.694799645993443
v3g5job:a086d3cd6ef08652303d08616716d91c709631a740fdd6ffdcaf87982677917c,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:6d81e331824057a9c7025b4444ed4b58ec9b2320475f1b663c82c07151ec4e0b,SUCCESS,False,0.4716636197440585,0.24944145367784004,0.6920294881471025
v3g5job:7481b3f53acb8f507c4b0f66deae965d4ad78a040f41c3d42707b501ed7400cb,SUCCESS,False,0.8354661791590493,0.25632338202629384,0.7060544889161438
v3g5job:58d6f14eb0a90a22a170f239eade4c81d98965bd87e4934aaa12072f2c04f954,SUCCESS,False,0.3656307129798903,0.2507711733499531,0.6946922316177487
v3g5job:6ffa621d57f6d753931442c8ed28da48a7f30d460e17cd14076b9b67661aac4f,SUCCESS,False,0.18647166361974407,0.2504006503862886,0.693948925293993
v3g5job:4bbbe73806ebe82f662745ce599ed9dd60687ba26acd9cabff71ac822ca78147,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:98b971ac63609d08560097b4822803c6b923ec2ef3d93e1384086723c02fdf03,SUCCESS,False,0.8117001828153565,0.24903944609480916,0.6912248944745609
v3g5job:024c01bb43be492c843b2cdf2689b34f62022b95b4748a0374dd0be113a658d2,SUCCESS,False,0.8720292504570384,0.2536998561842647,0.7006088658369041
v3g5job:c14fefc537bdb09ad7b06acbca4a8753edd25c77bd42a3d96429ce88fdcd9b2e,SUCCESS,False,0.3802559414990859,0.25082875049638326,0.6948085083135643
v3g5job:f4c533e3fec6767e1bb133ec40417569bef38512507f604fba711c1dd12075c4,SUCCESS,False,0.26508226691042047,0.2506864755199641,0.6945204664927876
v3g5job:2e85a07d985f2632873f15279ea19d15f554fc7a4b434cc8d5ddce9f3565d412,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:874e2a9b1104772120864ceb724d5a123bc51cb8286668e1f5ce7d1d54863910,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:970c8c00f2d0ced4e5ca509889030e95d0b8f4764e02aedc34fe3dc2f0b70474,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:7fe5147db7fa389a90e00844f5377646398d5adee3aedac86be68c4e6ffb9442,SUCCESS,False,0.3126142595978062,0.2500657237494672,0.6932750893688177
v3g5job:4509882eb3872b89d72c926e96b44563503e57a7889d11bf756a5d1f99b5033d,SUCCESS,False,0.0,0.25006028891776383,0.6932677386270151
v3g5job:c5fd518666ea67a6e841a4bf77375bfe26bbd11f30703ef53243dcc13bf912fb,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:0c733256a11d55942e74b3093892a8f2a7a1988222d5a5480e8c310cc5cd10f9,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:cd81830894a0cb6d3c789963e708bcb8379a43883e2901b6ab1c8a0fc072b4f4,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:ea96b36005ef42ca9e464f80997db3ec8b2793606fb739a91a08da8eb6ee4041,SUCCESS,False,0.526508226691042,0.24990213795242477,0.6929434003164919
v3g5job:96c34ea8ba7005214e630577ff28117f33e6d2ff1485826f788438963fcdb2e4,SUCCESS,False,0.021937842778793418,0.25002828551949385,0.6932035854491845
v3g5job:bb508f8c8088e23fa006ad565e180b2c38dd7a1a2d45158b1294e754d7e6e9ab,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:880bc9637d8ca9a61df132f8c802dae08f3ad9f36c45f95f35e87920822b3721,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:253bb63451124206cade89b2c8955b6e9af0971821760d8fd0648afc7c25e964,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:274e38541a18e353ba8513a0444401de75ef81747702473ca8f4fd1c072eefee,SUCCESS,False,0.4040219378427788,0.24990956692258834,0.6929586702085898
v3g5job:2a467ad772ab7a915d2818c1ec4aec1a5c8da9409a23c119df46e96ad17766e3,SUCCESS,False,0.07312614259597806,0.25016202227619033,0.6934710155599715
v3g5job:e8557e4f634432695315fc043ad1c70ac8625ebca36af9263dbebb2d40aa79c9,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:b72a87d34132031b9fbfaac9e0bc32e653dc45ead7e3b2fdd172869e9f7b50c5,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:7d91a59f194c3aef9c148725a1014d0247170b755516e7ade93acc06f9b2bcb4,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:7ac2f11a402c1b37e05c21290870d8dccd87feff8e5725985bfb1c5a74e241b3,SUCCESS,False,0.39488117001828155,0.24993772661460176,0.6930188885186264
v3g5job:3d77aac36a7c6db2832d00b42e27de17948ada7799f7745b882e0a831d9e17be,SUCCESS,False,0.0,0.2500570006940826,0.6932611863741692
v3g5job:984ace3b0706d5797ed5a20b48036349679fdb62f77872f030767424c3abded8,SUCCESS,False,1.0,0.2565269810258485,0.7062822148488319
v3g5job:5e3ee4b50fe82868324ae5dd16a110831f7e0fa1b5fc785f0d5df036b183ffec,SUCCESS,False,0.7440585009140768,0.24907866984835023,0.6912978444931758
v3g5job:19708f53431313b2606c05823d0393cfb987420bbc041802e3e12b4de0a032e3,SUCCESS,False,0.8190127970749543,0.25628631178169825,0.7060525058329513
v3g5job:415345105d740aa8094344edc29b1f395cb7b12e516e668353ab77561ab9989e,SUCCESS,False,0.3875685557586837,0.2498153940081112,0.6927752243372766
v3g5job:ec4de800920729e2a56cdaa5e3c7b8d16d1d857e9780b655c8d6b5cb9428bfcd,SUCCESS,False,0.3711151736745887,0.2496069729708914,0.6923542341717674
v3g5job:7adbfbf0b32e7455fe56cea4d35bc6b3c4fa5bb345f1bece0e407359a1851ec3,SUCCESS,False,1.0,0.25661805040944663,0.7064823420026298
v3g5job:09ff273718c69d2f11963ab0b77c3676f29c56377c71db817dca25905e957004,SUCCESS,False,0.7568555758683729,0.24929956733725,0.6917393257344369
v3g5job:a332cbb75f9d496914cb7e650b982325fb644191b2cad85cfe48a245f6920788,SUCCESS,False,0.850091407678245,0.2541170196127592,0.7014817867586435
v3g5job:286a46ccef9de6c12cbb5aa62ab36c04ab8e6ff5f14c20032626bd8fc52af94f,SUCCESS,False,0.43327239488117003,0.25006882204556374,0.6932856375154386
v3g5job:a86553139d7d9d1f7dfd18b11a8cd9c8c91ea77cc88b9ce0301dbd7d88b0442c,SUCCESS,False,0.14990859232175502,0.24974785244900907,0.692641950844075
v3g5job:78d8215587af07d8e5f5ff0de4db3d6ebb04afbcccd2245f689b78e06e1341ad,SUCCESS,False,0.9890310786106032,0.25799719570990715,0.709327986427927
v3g5job:22fb442da71bd67a1bec4bce4c7d8f7deed72aaf24cb9667994cf04c62b9bc45,SUCCESS,False,0.7769652650822669,0.25015885488291506,0.6934784165481968
v3g5job:f5d2726d2898efceedee3991627b43d9b61621a3bc3ffcb160598e1fabe0127e,SUCCESS,False,0.8336380255941499,0.25449655085025785,0.7022797123749807
v3g5job:4e1a4ad1a8f73693ce96b37fb16d6ff745af30646b560c569a429469c7480e68,SUCCESS,False,0.4040219378427788,0.24993581335494222,0.6930171037911513
v3g5job:c6f9f43bac3366d957d83c5e9d3a8d762106227dcbadd4a075e1aa95c4bd9a9f,SUCCESS,False,0.21572212065813529,0.2498083928953853,0.6927632250639586
v3g5job:867877023b2f7039376e0eb1ffb1c3aba3efec22ff0d2b912416bae001d7d78a,SUCCESS,False,0.979890310786106,0.25799678880321986,0.7093385745063091
v3g5job:dfd0a671e873bafcbf6a68d28ff32c531f0533e2542a9b4c6b84e4338bff4502,SUCCESS,False,0.7806215722120659,0.24990341792176826,0.6929647135042567
v3g5job:9e544659375fc99fa761600a93b2754685dc96845530e7ba115a826061b0c0aa,SUCCESS,False,0.8208409506398537,0.2545099938807334,0.7023258431782958
v3g5job:67b8ce44009d36eced8f032b6106477ba77671026adbb46158029d3ddc5c20cc,SUCCESS,False,0.3510054844606947,0.2500011032106568,0.6931486471737635
v3g5job:97da7985e0b6c070fdb7ec1b022ba443dd82fdd2073c94bc0b0997721c5cdd6e,SUCCESS,False,0.2449725776965265,0.24973187011520906,0.6926094624302348
v3g5job:5cfbabe5cdf26504c3cc3274c726fd8ea8d6ac59ccd3ae3924d3f7aeb9ab73e7,SUCCESS,False,1.0,0.2564769320954698,0.7061914734760298
v3g5job:f628a5c85ad4ad23820f0616d6fac8dedcfe31cb9d646a5bc99177406ca6b39b,SUCCESS,False,0.7751371115173674,0.2492112371273996,0.6915651448002502
v3g5job:4ad446492c3d641e9b58570e27a3311ed43eb33ad9114b7b93f967f6f8f97114,SUCCESS,False,0.8409506398537477,0.25440785768080276,0.702083667720831
v3g5job:4fa0b2278e313b5ee4a325aa07f4af63b9dddcdd0d12430d94980e8d127b956c,SUCCESS,False,0.40036563071297987,0.2499451276875444,0.6930343190137931
v3g5job:58be5b40a6d8cabe711b703db6f4945f85bc7fd49dc75eb01378abdedb821e2d,SUCCESS,False,0.24862888482632542,0.24975174640619516,0.6926488408259351
v3g5job:16a375339a23b7389300636b13f0b114f54591b6880592347a936a71f47eb600,SUCCESS,False,0.9908592321755028,0.25785183913244974,0.7090242116739254
v3g5job:8fa102c2d3d5d18108d70d2f7d8262a17497afc4f6d65ff471a36e15264d3c86,SUCCESS,False,0.7659963436928702,0.24904859459346285,0.6912360338062508
v3g5job:84f2a292aa4b6367e527686c3038ca087236ee2e4bf74962bb21191fe5b0e0e2,SUCCESS,False,0.829981718464351,0.25512781509240423,0.7035901181793806
v3g5job:17678bd639dcd8b6ac5c135ec9d486b235cc338f96bed4957ad9674d4ce277b7,SUCCESS,False,0.42230347349177333,0.25000252985152344,0.6931495189914558
v3g5job:3de4ff9ecd1586749fdf121611bf9c8838b48d38a5237de0b99dc028cf9e62cc,SUCCESS,False,0.376599634369287,0.249762429851425,0.6926680041953728
v3g5job:28c625f272852580b9dc670fee0e62f68192ee66ed60302b5d87848d58817bc4,SUCCESS,False,1.0,0.25606058664476244,0.7053302691393138
v3g5job:a668c6b1043d00ca71b784ddf1768caef2edea982153a5644f59323ce07e8c61,SUCCESS,False,0.7678244972577697,0.24875198082526795,0.6906448009808663
v3g5job:ef12010800b07c471e923c0cefa9794e56340369d7c94f9a6efae276690fb2e6,SUCCESS,False,0.8281535648994516,0.2553350022730436,0.7039964282384281
v3g5job:40fa30a4c88ea6497b8be700f46b6c0316da91c5ca20dd39a35455e4b6fe8192,SUCCESS,False,0.48080438756855576,0.24973783943658462,0.6926176220964136
v3g5job:8d28fb1c0d95dea425564bcfdcbd4ccbf27a13b6813291f4bfddb227d1c27e38,SUCCESS,False,0.3217550274223035,0.24957159635164097,0.6922871437096652
v3g5job:62c8249dab5f7af6ccdb9b2e8e208741a6849bb568e1b315b32d623905068da6,SUCCESS,False,1.0,0.2561370450220664,0.7054859177572296
v3g5job:29490a6af1b5b06ece6be01fab8146c611de043d25ec3e704bc9d584a0e18f2e,SUCCESS,False,0.773308957952468,0.24882883519164062,0.6907993939556928
v3g5job:4f10c8ebda28fb73e2d96c55269caa6b3ca91ffc160cc4750a33c6ffd45d7d69,SUCCESS,False,0.8391224862888482,0.2550044586468736,0.703314484838236
v3g5job:505eb3d778ce44ea3812ba52f44fd6cd0aa9790df41bd8a58b506abf609834a6,SUCCESS,False,0.4844606946983547,0.2500858759475361,0.6933153555952136
v3g5job:3eec563ccf68efbd59247867f55e1ed935c408a9d436e0cfd816b486e9092f83,SUCCESS,False,0.3546617915904936,0.24940512310937152,0.6919525964144903
v3g5job:c0c81c0d8486d7e13ffead73988028cd7419d93fa16545041393e425c6175440,FAILED: Training fold is shorter than the registered rolling window.,,,,
v3g5job:9736b7feeb2f721db247a9dc623d42febea5a05c3268c46b1b2445dff8f2a42f,SUCCESS,False,0.7239488117001828,0.24899307343205332,0.691145359941769
