signal_family,horizon_candles,horizon_hours,outer_fold,inner_fold,selected_signal_spec_id,selected_pipeline_id,selected_calibration_method,threshold,coverage,nonzero_decisions,mean_net_edge,cumulative_net_return,turnover_units
rsi,1,4,5,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.8279727095516569,1699,-0.0012531381410073085,-2.405081701571417,1585.0
rsi,1,4,5,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.5565302144249513,1142,-0.0008046342322913178,-1.3628922932766852,1325.0
rsi,1,4,5,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.15448343079922028,317,-0.0010708864241532525,-0.5774709964565813,502.0
rsi,1,4,5,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.0,1.0,2052,-0.00011562526248235202,-0.23726303861378634,875.0
rsi,1,4,5,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.6500974658869396,1334,-0.0006044178674886269,-1.2112934352298286,1054.0
rsi,1,4,5,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.028752436647173488,59,-0.0016204698180078986,-0.14960771926246605,108.0
rsi,1,4,5,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.0004873294346978557,1,0.0240999193245325,0.023099919324532498,2.0
rsi,1,4,5,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.0,1.0,2052,-0.00015542965005429,-0.31894164191140306,1407.0
rsi,1,4,5,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.6686159844054581,1372,-0.000310434561677325,-0.8569162186212902,1341.0
rsi,1,4,5,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.17105263157894737,351,-0.000745942765137928,-0.5388259105634128,580.0
rsi,1,4,5,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.011695906432748537,24,-0.00040677119770114197,-0.03176250874482742,44.0
bollinger,1,4,5,1,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.0,1.0,2052,-0.0007538086438925247,-1.5468153372674607,1521.0
bollinger,1,4,5,1,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.02,0.7080896686159844,1453,-0.0007103790303064933,-1.4341807310353352,1401.0
bollinger,1,4,5,1,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.05,0.35721247563352826,733,-0.0002853528292530886,-0.6311636238425142,943.0
bollinger,1,4,5,1,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.1,0.07115009746588694,146,-0.0010944512538106068,-0.2777898830563485,240.0
bollinger,1,4,5,2,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.0,1.0,2052,-0.0004513081068649023,-0.9260842352867795,1205.0
bollinger,1,4,5,2,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.02,0.47076023391812866,966,-0.0007588884328185803,-1.1270862261027488,954.0
bollinger,1,4,5,2,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.05,0.06189083820662768,127,-0.00541901688071291,-0.7842151438505397,192.0
bollinger,1,4,5,2,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.1,0.0,0,0.0,0.0,0.0
bollinger,1,4,5,3,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.0,1.0,2052,-0.0007204431037652927,-1.4783492489263805,1287.0
bollinger,1,4,5,3,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.02,0.6861598440545809,1408,-0.00033636786564216945,-0.878605954824175,1303.0
bollinger,1,4,5,3,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.05,0.21637426900584794,444,0.0005077835909975046,-0.08254408559710796,681.0
bollinger,1,4,5,3,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.1,0.006335282651072124,13,-0.002879123425967754,-0.05042860453758083,26.0
rsi,2,8,1,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.0,1.0,410,-0.0057501836997133435,-2.3575753168824707,1.0
rsi,2,8,1,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.02,1.0,410,-0.0057501836997133435,-2.3575753168824707,1.0
rsi,2,8,1,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.05,1.0,410,-0.0057501836997133435,-2.3575753168824707,1.0
rsi,2,8,1,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.1,0.0,0,0.0,0.0,0.0
rsi,2,8,1,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.0,1.0,410,-0.0014404579538174658,-0.590587761065161,215.0
rsi,2,8,1,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.02,0.6853658536585366,281,-0.002983282665422975,-0.9113024289838563,227.0
rsi,2,8,1,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.05,0.3097560975609756,127,-0.006118956064816645,-0.8451074202317139,136.0
rsi,2,8,1,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.1,0.00975609756097561,4,0.018713242490687777,0.07085296996275112,8.0
rsi,2,8,1,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.0,1.0,410,-0.008316125133285203,-3.4096113046469334,1.0
rsi,2,8,1,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.02,1.0,410,-0.008316125133285203,-3.4096113046469334,1.0
rsi,2,8,1,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.05,0.45121951219512196,185,-0.0049723052919685325,-1.003876479014178,168.0
rsi,2,8,1,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,sigmoid,0.1,0.0,0,0.0,0.0,0.0
bollinger,2,8,1,1,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.0,1.0,410,-0.004246579394519501,-1.7410975517529952,235.0
bollinger,2,8,1,1,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.20243902439024392,83,-0.005378269415718521,-0.5043963615046373,116.0
bollinger,2,8,1,1,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.0,0,0.0,0.0,0.0
bollinger,2,8,1,1,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.0,0,0.0,0.0,0.0
bollinger,2,8,1,2,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.0,1.0,410,0.0016123485921289622,0.6610629227728745,157.0
bollinger,2,8,1,2,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.6439024390243903,264,-0.0011033472925291662,-0.35328368522769943,142.0
bollinger,2,8,1,2,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.3170731707317073,130,0.00356062856406943,0.40888171332902595,108.0
bollinger,2,8,1,2,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.0,0,0.0,0.0,0.0
bollinger,2,8,1,3,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.0,1.0,410,-0.003132686092219234,-1.284401297809886,305.0
bollinger,2,8,1,3,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.6658536585365854,273,-0.006925562215622199,-1.9766784848648595,257.0
bollinger,2,8,1,3,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.2073170731707317,85,-0.009611601026484102,-0.8819860872511489,132.0
bollinger,2,8,1,3,bollinger-p10-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.0,0,0.0,0.0,0.0
rsi,2,8,2,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.0,1.0,820,0.0038541357774715423,3.1603913375266646,453.0
rsi,2,8,2,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.02,0.7097560975609756,582,0.0039064260279329886,2.1145399482569993,522.0
rsi,2,8,2,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.05,0.2707317073170732,222,0.0012778786890285097,0.13468906896432925,298.0
rsi,2,8,2,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.1,0.0,0,0.0,0.0,0.0
rsi,2,8,2,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.0,1.0,820,-0.0006840728275759604,-0.5609397186122875,475.0
rsi,2,8,2,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.02,0.6,492,-0.000857359874783381,-0.5898210583934234,431.0
rsi,2,8,2,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.05,0.21951219512195122,180,-0.0032988993000143017,-0.6998018740025742,218.0
rsi,2,8,2,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.1,0.0024390243902439024,2,0.04177048559682556,0.08154097119365111,4.0
rsi,2,8,2,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.0,1.0,820,0.000655142355348065,0.5372167313854134,609.0
rsi,2,8,2,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.02,0.7817073170731708,641,0.0010811849320736088,0.5600395414591831,597.0
rsi,2,8,2,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.05,0.501219512195122,411,0.0014547491046586747,0.39890188201471566,484.0
rsi,2,8,2,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-unconditioned,none,0.1,0.22560975609756098,185,-7.161918178754022e-07,-0.12313249548630678,256.0
bollinger,2,8,2,1,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,none,0.0,1.0,820,0.0003988055220579743,0.3270205280875389,459.0
bollinger,2,8,2,1,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,none,0.02,0.5853658536585366,480,0.0026589817190028633,1.1073112251213741,410.0
bollinger,2,8,2,1,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,none,0.05,0.20243902439024392,166,0.008163494710792016,1.2661401219914743,178.0
bollinger,2,8,2,1,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,none,0.1,0.0,0,0.0,0.0,0.0
bollinger,2,8,2,2,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,none,0.0,1.0,820,-0.0016321977887021701,-1.3384021867357796,397.0
bollinger,2,8,2,2,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,none,0.02,0.526829268292683,432,-0.0008430363928089861,-0.507191721693482,291.0
bollinger,2,8,2,2,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,none,0.05,0.14512195121951219,119,-0.0007713116205031102,-0.1677860828398703,152.0
bollinger,2,8,2,2,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,none,0.1,0.0,0,0.0,0.0,0.0
bollinger,2,8,2,3,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,none,0.0,1.0,820,0.00014593699978299266,0.11966833982205399,573.0
bollinger,2,8,2,3,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,none,0.02,0.3878048780487805,318,-0.0011708145552074085,-0.5303190285559558,350.0
bollinger,2,8,2,3,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,none,0.05,0.05,41,-0.003967008404286192,-0.190647344575734,56.0
bollinger,2,8,2,3,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,none,0.1,0.0,0,0.0,0.0,0.0
rsi,2,8,3,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.0,1.0,1231,0.0008060529293374318,0.9922511560143785,1023.0
rsi,2,8,3,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.02,0.6953696181965882,856,0.0010525018372589336,0.6469415726936472,847.0
rsi,2,8,3,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.05,0.1892770105605199,233,0.0036075338665408022,0.6635553909040068,366.0
rsi,2,8,3,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.1,0.0,0,0.0,0.0,0.0
rsi,2,8,3,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.0,1.0,1231,0.00025778782395609475,0.31733681128995267,897.0
rsi,2,8,3,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.02,0.6092607636068237,750,0.0011904121693576927,0.6308091270182695,781.0
rsi,2,8,3,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.05,0.24532900081234768,302,0.0004184606974325171,-0.06562486937537987,418.0
rsi,2,8,3,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.1,0.03411860276198213,42,-0.0038815073376328043,-0.19502330818057784,64.0
rsi,2,8,3,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.0,1.0,1231,-0.0026122319112198366,-3.215657482711619,585.0
rsi,2,8,3,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.02,0.7238017871649066,891,-0.0020255110248692167,-2.001730323158472,561.0
rsi,2,8,3,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.05,0.1990251827782291,245,-0.0006783667702622226,-0.2871998587142446,256.0
rsi,2,8,3,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.1,0.0016246953696181965,2,0.04914445698673915,0.0962889139734783,4.0
bollinger,2,8,3,1,bollinger-p20-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.0,1.0,1231,-0.00034651349670788804,-0.4265581144474102,845.0
bollinger,2,8,3,1,bollinger-p20-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.5523964256701869,680,-0.0019079703376064737,-1.5904198295724026,685.0
bollinger,2,8,3,1,bollinger-p20-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.06336311941510966,78,0.002918998241240943,0.16168186281679364,132.0
bollinger,2,8,3,1,bollinger-p20-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.0,0,0.0,0.0,0.0
bollinger,2,8,3,2,bollinger-p20-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.0,1.0,1231,-0.0010289417843367694,-1.2666273365185632,901.0
bollinger,2,8,3,2,bollinger-p20-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.6376929325751421,785,0.0002087183205791819,-0.1191561183453424,817.0
bollinger,2,8,3,2,bollinger-p20-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.2688870836718115,331,-0.0005982915872452038,-0.40803451537816254,445.0
bollinger,2,8,3,2,bollinger-p20-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.036555645816409424,45,-0.004997762555941811,-0.2608993150173815,72.0
bollinger,2,8,3,3,bollinger-p20-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.0,1.0,1231,-0.0009077007373714117,-1.1173796077042077,743.0
bollinger,2,8,3,3,bollinger-p20-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.346872461413485,427,-0.0001909519667761465,-0.2785364898134147,480.0
bollinger,2,8,3,3,bollinger-p20-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.011372867587327376,14,-0.002835002588122995,-0.0536900362337219,28.0
bollinger,2,8,3,3,bollinger-p20-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.0,0,0.0,0.0,0.0
rsi,2,8,4,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.0,1.0,1641,-0.002188363568490941,-3.5911046158936344,977.0
rsi,2,8,4,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.02,0.5271176112126752,865,-0.003047134443718517,-2.9727712938165176,745.0
rsi,2,8,4,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.05,0.1712370505789153,281,-0.0047265844995302555,-1.501170244368002,346.0
rsi,2,8,4,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.1,0.0,0,0.0,0.0,0.0
