Timestamp,target_timestamp_h1,future_log_return_h1,direction_h1,target_timestamp_h2,future_log_return_h2,direction_h2,target_timestamp_h3,future_log_return_h3,direction_h3,target_timestamp_h6,future_log_return_h6,direction_h6
2021-01-04 08:00:00+00:00,2021-01-04 12:00:00+00:00,0.10919085227040772,1,2021-01-04 16:00:00+00:00,0.1775047139148962,1,2021-01-04 20:00:00+00:00,0.19827372394248682,1,2021-01-05 08:00:00+00:00,0.15440938219163267,1
2021-01-04 12:00:00+00:00,2021-01-04 16:00:00+00:00,0.0683138616444886,1,2021-01-04 20:00:00+00:00,0.08908287167207925,1,2021-01-05 00:00:00+00:00,-0.0384275581095597,0,2021-01-05 12:00:00+00:00,-0.03747029307919512,0
2021-01-04 16:00:00+00:00,2021-01-04 20:00:00+00:00,0.020769010027590788,1,2021-01-05 00:00:00+00:00,-0.10674141975404823,0,2021-01-05 04:00:00+00:00,-0.10961872529464563,0,2021-01-05 16:00:00+00:00,-0.08803661852379419,0
2021-01-04 20:00:00+00:00,2021-01-05 00:00:00+00:00,-0.12751042978163887,0,2021-01-05 04:00:00+00:00,-0.13038773532223638,0,2021-01-05 08:00:00+00:00,-0.04386434175085429,0,2021-01-05 20:00:00+00:00,-0.14087058993882257,0
2021-01-05 00:00:00+00:00,2021-01-05 04:00:00+00:00,-0.002877305540597497,0,2021-01-05 08:00:00+00:00,0.08364608803078474,1,2021-01-05 12:00:00+00:00,0.0009572650303646936,1,2021-01-06 00:00:00+00:00,-0.09735084311152394,0
2021-01-05 04:00:00+00:00,2021-01-05 08:00:00+00:00,0.08652339357138213,1,2021-01-05 12:00:00+00:00,0.0038345705709621272,1,2021-01-05 16:00:00+00:00,0.02158210677085145,1,2021-01-06 04:00:00+00:00,-0.07955496226696408,0
2021-01-05 08:00:00+00:00,2021-01-05 12:00:00+00:00,-0.0826888230004201,0,2021-01-05 16:00:00+00:00,-0.06494128680053071,0,2021-01-05 20:00:00+00:00,-0.09700624818796832,0,2021-01-06 08:00:00+00:00,-0.13641185548987664,0
2021-01-05 12:00:00+00:00,2021-01-05 16:00:00+00:00,0.017747536199889287,1,2021-01-05 20:00:00+00:00,-0.014317425187548296,0,2021-01-06 00:00:00+00:00,-0.09830810814188864,0,2021-01-06 12:00:00+00:00,-0.053098227720614496,0
2021-01-05 16:00:00+00:00,2021-01-05 20:00:00+00:00,-0.032064961387437634,0,2021-01-06 00:00:00+00:00,-0.11605564434177792,0,2021-01-06 04:00:00+00:00,-0.10113706903781551,0,2021-01-06 16:00:00+00:00,-0.12023669468615862,0
2021-01-05 20:00:00+00:00,2021-01-06 00:00:00+00:00,-0.08399068295434031,0,2021-01-06 04:00:00+00:00,-0.06907210765037786,0,2021-01-06 08:00:00+00:00,-0.03940560730190828,0,2021-01-06 20:00:00+00:00,-0.10836413871914607,0
